ID	ABSOLUTE_POS	RELATIVE_POS	ABSOLUTE_NEG	RELATIVE_NEG
7111	7.0000	0.0347	7.0000	0.0347
2140	9.0000	0.0388	9.0000	0.0388
7581	5.0000	0.0746	5.0000	0.0746
2290	6.0000	0.0536	6.0000	0.0536
2350	9.0000	0.0361	9.0000	0.0361
7711	2.0000	0.0101	2.0000	0.0101
2390	2.0000	0.0086	2.0000	0.0086
8921	0.0000	0.0000	0.0000	0.0000
2910	0.0000	0.0000	0.0000	0.0000
9031	4.0000	0.0331	4.0000	0.0331
5451	0.0000	0.0000	0.0000	0.0000
5611	4.0000	0.0656	4.0000	0.0656
5651	1.0000	0.0417	1.0000	0.0417
1870	3.0000	0.0476	3.0000	0.0476
5831	0.0000	0.0000	0.0000	0.0000
5841	0.0000	0.0000	0.0000	0.0000
6161	3.0000	0.1250	3.0000	0.1250
6171	4.0000	0.0206	4.0000	0.0206
6571	0.0000	0.0000	0.0000	0.0000
11191	2.0000	0.0345	2.0000	0.0345
11201	0.0000	0.0000	0.0000	0.0000
4100	2.0000	0.0364	2.0000	0.0364
4140	3.0000	0.0400	3.0000	0.0400
4490	3.0000	0.0236	3.0000	0.0236
11371	1.0000	0.0130	1.0000	0.0130
4130	2.0000	0.0167	2.0000	0.0167
4300	3.0000	0.0211	3.0000	0.0211
11591	1.0000	0.0094	1.0000	0.0094
5030	3.0000	0.0145	3.0000	0.0145
5290	3.0000	0.0127	3.0000	0.0127
11611	2.0000	0.0526	2.0000	0.0526
6090	2.0000	0.0488	2.0000	0.0488
11621	1.0000	0.0238	1.0000	0.0238
4420	2.0000	0.0282	2.0000	0.0282
11721	1.0000	0.0115	1.0000	0.0115
5300	1.0000	0.0059	1.0000	0.0059
5330	1.0000	0.0046	1.0000	0.0046
5520	4.0000	0.0127	4.0000	0.0127
5880	12.0000	0.0286	12.0000	0.0286
11741	0.0000	0.0000	0.0000	0.0000
4500	2.0000	0.0667	2.0000	0.0667
11931	0.0000	0.0000	0.0000	0.0000
4280	0.0000	0.0000	0.0000	0.0000
12371	4.0000	0.0261	4.0000	0.0261
4870	9.0000	0.0331	9.0000	0.0331
4880	11.0000	0.0288	11.0000	0.0288
4900	15.0000	0.0301	15.0000	0.0301
5000	16.0000	0.0290	16.0000	0.0290
5830	17.0000	0.0274	17.0000	0.0274
6010	21.0000	0.0268	21.0000	0.0268
12561	7.0000	0.0318	7.0000	0.0318
13081	0.0000	0.0000	0.0000	0.0000
13281	4.0000	0.0164	4.0000	0.0164
13341	2.0000	0.0185	2.0000	0.0185
5580	5.0000	0.0230	5.0000	0.0230
13511	0.0000	0.0000	0.0000	0.0000
13671	2.0000	0.0364	2.0000	0.0364
13791	1.0000	0.0294	1.0000	0.0294
5690	2.0000	0.0526	2.0000	0.0526
14281	2.0000	0.0299	2.0000	0.0299
5900	3.0000	0.0214	3.0000	0.0214
5990	6.0000	0.0314	6.0000	0.0314
14291	2.0000	0.0290	2.0000	0.0290
6100	3.0000	0.0323	3.0000	0.0323
14541	1.0000	0.0130	1.0000	0.0130
14561	2.0000	0.0189	2.0000	0.0189
6000	3.0000	0.0246	3.0000	0.0246
14601	0.0000	0.0000	0.0000	0.0000
14641	2.0000	0.0312	2.0000	0.0312
14761	3.0000	0.0326	3.0000	0.0326
14771	1.0000	0.0093	1.0000	0.0093
16561	0.0000	0.0000	0.0000	0.0000
16721	2.0000	0.0435	2.0000	0.0435
16761	0.0000	0.0000	0.0000	0.0000
16771	0.0000	0.0000	0.0000	0.0000
16791	0.0000	0.0000	0.0000	0.0000
16821	1.0000	0.0417	1.0000	0.0417
16951	1.0000	0.0222	1.0000	0.0222
6940	2.0000	0.0290	2.0000	0.0290
17511	0.0000	0.0000	0.0000	0.0000
17521	2.0000	0.0339	2.0000	0.0339
1671	0.0000	0.0000	0.0000	0.0000
2201	0.0000	0.0000	0.0000	0.0000
2271	0.0000	0.0000	0.0000	0.0000
2441	1.0000	0.0065	1.0000	0.0065
2471	0.0000	0.0000	0.0000	0.0000
2561	0.0000	0.0000	0.0000	0.0000
2621	0.0000	0.0000	0.0000	0.0000
660	0.0000	0.0000	0.0000	0.0000
1430	0.0000	0.0000	0.0000	0.0000
4581	0.0000	0.0000	0.0000	0.0000
6081	0.0000	0.0000	0.0000	0.0000
2010	0.0000	0.0000	0.0000	0.0000
2070	0.0000	0.0000	0.0000	0.0000
11061	2.0000	0.0312	2.0000	0.0312
11241	0.0000	0.0000	0.0000	0.0000
14171	0.0000	0.0000	0.0000	0.0000
5840	0.0000	0.0000	0.0000	0.0000
14511	0.0000	0.0000	0.0000	0.0000
7310	0.0000	0.0000	0.0000	0.0000
7320	0.0000	0.0000	0.0000	0.0000
8361	13.0000	0.0599	13.0000	0.0599
8381	7.0000	0.0824	7.0000	0.0824
8831	3.0000	0.0180	3.0000	0.0180
14221	0.0000	0.0000	0.0000	0.0000
14341	1.0000	0.0526	1.0000	0.0526
14581	0.0000	0.0000	0.0000	0.0000
18611	1.0000	0.0147	1.0000	0.0147
19001	1.0000	0.0189	1.0000	0.0189
7300	6.0000	0.0377	6.0000	0.0377
111	2.0000	0.0123	2.0000	0.0123
5381	4.0000	0.0207	4.0000	0.0207
6621	4.0000	0.0571	4.0000	0.0571
2030	7.0000	0.0493	7.0000	0.0493
11181	5.0000	0.0193	5.0000	0.0193
11261	7.0000	0.0642	7.0000	0.0642
16551	9.0000	0.0471	9.0000	0.0471
21861	1.0000	0.0476	1.0000	0.0476
21891	5.0000	0.0202	5.0000	0.0202
1531	2.0000	0.0294	2.0000	0.0294
1591	3.0000	0.0135	3.0000	0.0135
2161	5.0000	0.0246	5.0000	0.0246
3281	8.0000	0.0279	8.0000	0.0279
3841	4.0000	0.0460	4.0000	0.0460
8341	1.0000	0.0070	1.0000	0.0070
9341	4.0000	0.0533	4.0000	0.0533
9411	5.0000	0.0327	5.0000	0.0327
14191	0.0000	0.0000	0.0000	0.0000
14211	1.0000	0.0278	1.0000	0.0278
5960	5.0000	0.0181	5.0000	0.0181
18581	0.0000	0.0000	0.0000	0.0000
19251	0.0000	0.0000	0.0000	0.0000
20451	2.0000	0.0625	2.0000	0.0625
20541	0.0000	0.0000	0.0000	0.0000
101	3.0000	0.0186	3.0000	0.0186
5371	5.0000	0.0227	5.0000	0.0227
11131	5.0000	0.0327	5.0000	0.0327
12771	2.0000	0.1176	2.0000	0.1176
12901	1.0000	0.0556	1.0000	0.0556
16531	1.0000	0.0294	1.0000	0.0294
21811	2.0000	0.0400	2.0000	0.0400
21821	1.0000	0.0833	1.0000	0.0833
21871	1.0000	0.0833	1.0000	0.0833
21881	0.0000	0.0000	0.0000	0.0000
1521	4.0000	0.0351	4.0000	0.0351
1561	5.0000	0.0617	5.0000	0.0617
840	13.0000	0.0399	13.0000	0.0399
860	18.0000	0.0311	18.0000	0.0311
1651	18.0000	0.0388	18.0000	0.0388
940	21.0000	0.0419	21.0000	0.0419
1721	4.0000	0.0851	4.0000	0.0851
1811	8.0000	0.0241	8.0000	0.0241
3511	10.0000	0.0606	10.0000	0.0606
3561	2.0000	0.0082	2.0000	0.0082
3721	5.0000	0.0246	5.0000	0.0246
8301	3.0000	0.0136	3.0000	0.0136
8351	6.0000	0.0240	6.0000	0.0240
8721	4.0000	0.0290	4.0000	0.0290
13121	2.0000	0.0137	2.0000	0.0137
14121	1.0000	0.0076	1.0000	0.0076
18571	2.0000	0.0408	2.0000	0.0408
18591	0.0000	0.0000	0.0000	0.0000
18601	9.0000	0.0616	9.0000	0.0616
18641	9.0000	0.0404	9.0000	0.0404
18711	3.0000	0.1250	3.0000	0.1250
18751	1.0000	0.1000	1.0000	0.1000
18771	5.0000	0.1724	5.0000	0.1724
18811	1.0000	0.0278	1.0000	0.0278
18851	3.0000	0.0556	3.0000	0.0556
18871	2.0000	0.0526	2.0000	0.0526
91	3.0000	0.0132	3.0000	0.0132
5321	1.0000	0.0060	1.0000	0.0060
5391	5.0000	0.0467	5.0000	0.0467
11111	29.0000	0.0242	29.0000	0.0242
13721	5.0000	0.0781	5.0000	0.0781
5590	10.0000	0.0342	10.0000	0.0342
13811	4.0000	0.0385	4.0000	0.0385
5740	6.0000	0.0274	6.0000	0.0274
16481	2.0000	0.0077	2.0000	0.0077
17201	0.0000	0.0000	0.0000	0.0000
21771	3.0000	0.0330	3.0000	0.0330
21781	1.0000	0.0159	1.0000	0.0159
21791	0.0000	0.0000	0.0000	0.0000
21801	1.0000	0.0204	1.0000	0.0204
1491	1.0000	0.0303	1.0000	0.0303
2401	0.0000	0.0000	0.0000	0.0000
4791	0.0000	0.0000	0.0000	0.0000
6741	4.0000	0.0305	4.0000	0.0305
2040	6.0000	0.0278	6.0000	0.0278
7861	1.0000	0.0435	1.0000	0.0435
2460	1.0000	0.0101	1.0000	0.0101
8031	2.0000	0.0333	2.0000	0.0333
2470	3.0000	0.0207	3.0000	0.0207
12301	1.0000	0.0072	1.0000	0.0072
4530	1.0000	0.0052	1.0000	0.0052
7730	2.0000	0.0087	2.0000	0.0087
15841	3.0000	0.0638	3.0000	0.0638
8281	25.0000	0.0272	25.0000	0.0272
8771	7.0000	0.0603	7.0000	0.0603
14031	1.0000	0.0119	1.0000	0.0119
14061	1.0000	0.0370	1.0000	0.0370
5750	3.0000	0.0476	3.0000	0.0476
14151	1.0000	0.0079	1.0000	0.0079
14181	0.0000	0.0000	0.0000	0.0000
14201	0.0000	0.0000	0.0000	0.0000
14251	2.0000	0.0392	2.0000	0.0392
5870	3.0000	0.0353	3.0000	0.0353
5890	4.0000	0.0360	4.0000	0.0360
16661	4.0000	0.0385	4.0000	0.0385
18561	1.0000	0.0118	1.0000	0.0118
21561	0.0000	0.0000	0.0000	0.0000
81	5.0000	0.0191	5.0000	0.0191
5261	0.0000	0.0000	0.0000	0.0000
6461	0.0000	0.0000	0.0000	0.0000
6471	1.0000	0.0769	1.0000	0.0769
7121	0.0000	0.0000	0.0000	0.0000
2100	0.0000	0.0000	0.0000	0.0000
2130	1.0000	0.0105	1.0000	0.0105
2190	3.0000	0.0175	3.0000	0.0175
2340	5.0000	0.0226	5.0000	0.0226
3310	11.0000	0.0358	11.0000	0.0358
7161	1.0000	0.0088	1.0000	0.0088
10841	0.0000	0.0000	0.0000	0.0000
3970	1.0000	0.0143	1.0000	0.0143
11071	0.0000	0.0000	0.0000	0.0000
11751	0.0000	0.0000	0.0000	0.0000
6720	1.0000	0.0137	1.0000	0.0137
12341	1.0000	0.0370	1.0000	0.0370
12791	3.0000	0.1250	3.0000	0.1250
5050	4.0000	0.0421	4.0000	0.0421
11101	1.0000	0.0476	1.0000	0.0476
11291	7.0000	0.0400	7.0000	0.0400
15351	1.0000	0.0182	1.0000	0.0182
16471	2.0000	0.0174	2.0000	0.0174
16611	2.0000	0.0870	2.0000	0.0870
16681	0.0000	0.0000	0.0000	0.0000
16801	0.0000	0.0000	0.0000	0.0000
16891	1.0000	0.0192	1.0000	0.0192
21751	3.0000	0.1579	3.0000	0.1579
21921	0.0000	0.0000	0.0000	0.0000
22091	5.0000	0.0388	5.0000	0.0388
1481	0.0000	0.0000	0.0000	0.0000
8181	0.0000	0.0000	0.0000	0.0000
8741	1.0000	0.0068	1.0000	0.0068
3340	2.0000	0.0102	2.0000	0.0102
14011	1.0000	0.0143	1.0000	0.0143
14051	0.0000	0.0000	0.0000	0.0000
5710	0.0000	0.0000	0.0000	0.0000
5760	1.0000	0.0092	1.0000	0.0092
5770	1.0000	0.0063	1.0000	0.0063
5780	1.0000	0.0051	1.0000	0.0051
6460	3.0000	0.0117	3.0000	0.0117
14111	0.0000	0.0000	0.0000	0.0000
14161	1.0000	0.0156	1.0000	0.0156
6470	5.0000	0.0342	5.0000	0.0342
6490	7.0000	0.0317	7.0000	0.0317
6540	8.0000	0.0286	8.0000	0.0286
6930	8.0000	0.0244	8.0000	0.0244
15701	0.0000	0.0000	0.0000	0.0000
6550	0.0000	0.0000	0.0000	0.0000
6560	1.0000	0.0047	1.0000	0.0047
15721	0.0000	0.0000	0.0000	0.0000
17131	3.0000	0.0484	3.0000	0.0484
17371	2.0000	0.0444	2.0000	0.0444
18521	0.0000	0.0000	0.0000	0.0000
18541	1.0000	0.0385	1.0000	0.0385
71	3.0000	0.0118	3.0000	0.0118
5211	2.0000	0.0241	2.0000	0.0241
5241	0.0000	0.0000	0.0000	0.0000
10971	1.0000	0.0119	1.0000	0.0119
16291	0.0000	0.0000	0.0000	0.0000
16451	0.0000	0.0000	0.0000	0.0000
16521	1.0000	0.1000	1.0000	0.1000
16581	1.0000	0.0119	1.0000	0.0119
16931	7.0000	0.0547	7.0000	0.0547
21661	16.0000	0.0658	16.0000	0.0658
21701	5.0000	0.0294	5.0000	0.0294
1461	1.0000	0.0196	1.0000	0.0196
2731	0.0000	0.0000	0.0000	0.0000
3091	3.0000	0.0366	3.0000	0.0366
3391	1.0000	0.0500	1.0000	0.0500
3471	0.0000	0.0000	0.0000	0.0000
8121	3.0000	0.0145	3.0000	0.0145
8151	0.0000	0.0000	0.0000	0.0000
8221	1.0000	0.0081	1.0000	0.0081
8231	9.0000	0.0257	9.0000	0.0257
8491	2.0000	0.0097	2.0000	0.0097
8761	2.0000	0.0081	2.0000	0.0081
8821	13.0000	0.0233	13.0000	0.0233
13981	1.0000	0.0083	1.0000	0.0083
14081	1.0000	0.1250	1.0000	0.1250
14231	3.0000	0.0385	3.0000	0.0385
14731	1.0000	0.1429	1.0000	0.1429
15561	1.0000	0.0333	1.0000	0.0333
18511	2.0000	0.0127	2.0000	0.0127
18531	1.0000	0.0385	1.0000	0.0385
7270	1.0000	0.0357	1.0000	0.0357
61	3.0000	0.0131	3.0000	0.0131
5151	1.0000	0.0116	1.0000	0.0116
5161	0.0000	0.0000	0.0000	0.0000
5251	1.0000	0.0141	1.0000	0.0141
1520	3.0000	0.0265	3.0000	0.0265
5291	0.0000	0.0000	0.0000	0.0000
5331	6.0000	0.0275	6.0000	0.0275
5351	2.0000	0.0198	2.0000	0.0198
1550	6.0000	0.0260	6.0000	0.0260
10901	0.0000	0.0000	0.0000	0.0000
11141	0.0000	0.0000	0.0000	0.0000
16281	0.0000	0.0000	0.0000	0.0000
16361	1.0000	0.0370	1.0000	0.0370
6790	1.0000	0.0196	1.0000	0.0196
16401	0.0000	0.0000	0.0000	0.0000
16431	1.0000	0.0526	1.0000	0.0526
16621	0.0000	0.0000	0.0000	0.0000
21641	0.0000	0.0000	0.0000	0.0000
21711	0.0000	0.0000	0.0000	0.0000
21721	1.0000	0.0244	1.0000	0.0244
21741	4.0000	0.0205	4.0000	0.0205
1431	0.0000	0.0000	0.0000	0.0000
2311	1.0000	0.0122	1.0000	0.0122
2671	2.0000	0.0202	2.0000	0.0202
3531	2.0000	0.0154	2.0000	0.0154
5401	4.0000	0.0032	4.0000	0.0032
8081	0.0000	0.0000	0.0000	0.0000
8211	3.0000	0.0476	3.0000	0.0476
13961	0.0000	0.0000	0.0000	0.0000
13991	8.0000	0.0457	8.0000	0.0457
14041	1.0000	0.0112	1.0000	0.0112
5720	1.0000	0.0073	1.0000	0.0073
6020	4.0000	0.0154	4.0000	0.0154
6060	8.0000	0.0179	8.0000	0.0179
6070	8.0000	0.0105	8.0000	0.0105
6080	11.0000	0.0122	11.0000	0.0122
6510	11.0000	0.0109	11.0000	0.0109
6580	11.0000	0.0102	11.0000	0.0102
14141	2.0000	0.0526	2.0000	0.0526
5790	2.0000	0.0211	2.0000	0.0211
5800	2.0000	0.0175	2.0000	0.0175
6030	2.0000	0.0148	2.0000	0.0148
6040	2.0000	0.0143	2.0000	0.0143
6520	2.0000	0.0108	2.0000	0.0108
15751	2.0000	0.0165	2.0000	0.0165
18501	0.0000	0.0000	0.0000	0.0000
51	3.0000	0.0123	3.0000	0.0123
5121	2.0000	0.0230	2.0000	0.0230
5501	4.0000	0.0233	4.0000	0.0233
1720	4.0000	0.0156	4.0000	0.0156
5581	3.0000	0.0089	3.0000	0.0089
5601	2.0000	0.0220	2.0000	0.0220
10861	0.0000	0.0000	0.0000	0.0000
10911	2.0000	0.0250	2.0000	0.0250
16271	0.0000	0.0000	0.0000	0.0000
16351	0.0000	0.0000	0.0000	0.0000
16371	0.0000	0.0000	0.0000	0.0000
16651	1.0000	0.0238	1.0000	0.0238
6810	1.0000	0.0093	1.0000	0.0093
21571	2.0000	0.0087	2.0000	0.0087
1421	2.0000	0.0571	2.0000	0.0571
5441	0.0000	0.0000	0.0000	0.0000
1540	1.0000	0.0222	1.0000	0.0222
6761	5.0000	0.0382	5.0000	0.0382
2430	6.0000	0.0353	6.0000	0.0353
4950	6.0000	0.0251	6.0000	0.0251
7991	0.0000	0.0000	0.0000	0.0000
13861	0.0000	0.0000	0.0000	0.0000
13881	1.0000	0.0455	1.0000	0.0455
14131	0.0000	0.0000	0.0000	0.0000
18491	2.0000	0.0147	2.0000	0.0147
41	5.0000	0.0194	5.0000	0.0194
5111	0.0000	0.0000	0.0000	0.0000
5141	0.0000	0.0000	0.0000	0.0000
5191	0.0000	0.0000	0.0000	0.0000
5201	0.0000	0.0000	0.0000	0.0000
6091	0.0000	0.0000	0.0000	0.0000
6671	0.0000	0.0000	0.0000	0.0000
6831	0.0000	0.0000	0.0000	0.0000
7401	0.0000	0.0000	0.0000	0.0000
7891	0.0000	0.0000	0.0000	0.0000
9201	1.0000	0.0370	1.0000	0.0370
3200	2.0000	0.0127	2.0000	0.0127
3500	2.0000	0.0077	2.0000	0.0077
3510	2.0000	0.0074	2.0000	0.0074
3760	2.0000	0.0070	2.0000	0.0070
3890	2.0000	0.0063	2.0000	0.0063
9581	0.0000	0.0000	0.0000	0.0000
3490	0.0000	0.0000	0.0000	0.0000
3590	0.0000	0.0000	0.0000	0.0000
10811	0.0000	0.0000	0.0000	0.0000
17391	0.0000	0.0000	0.0000	0.0000
18071	0.0000	0.0000	0.0000	0.0000
21761	0.0000	0.0000	0.0000	0.0000
10831	3.0000	0.0698	3.0000	0.0698
11311	0.0000	0.0000	0.0000	0.0000
16141	0.0000	0.0000	0.0000	0.0000
16211	0.0000	0.0000	0.0000	0.0000
16221	0.0000	0.0000	0.0000	0.0000
6740	2.0000	0.0073	2.0000	0.0073
16231	3.0000	0.0390	3.0000	0.0390
6760	3.0000	0.0353	3.0000	0.0353
16241	3.0000	0.2727	3.0000	0.2727
16691	0.0000	0.0000	0.0000	0.0000
16811	1.0000	0.0357	1.0000	0.0357
21391	0.0000	0.0000	0.0000	0.0000
21431	0.0000	0.0000	0.0000	0.0000
21491	1.0000	0.0208	1.0000	0.0208
7920	2.0000	0.0167	2.0000	0.0167
1311	8.0000	0.0189	8.0000	0.0189
1361	1.0000	0.3333	1.0000	0.3333
1391	0.0000	0.0000	0.0000	0.0000
290	1.0000	0.0200	1.0000	0.0200
1951	1.0000	0.0714	1.0000	0.0714
2571	4.0000	0.0476	4.0000	0.0476
630	5.0000	0.0521	5.0000	0.0521
2841	0.0000	0.0000	0.0000	0.0000
2110	0.0000	0.0000	0.0000	0.0000
11661	6.0000	0.0403	6.0000	0.0403
4990	6.0000	0.0328	6.0000	0.0328
7981	0.0000	0.0000	0.0000	0.0000
8061	3.0000	0.0303	3.0000	0.0303
8251	3.0000	0.0213	3.0000	0.0213
8541	2.0000	0.0185	2.0000	0.0185
13801	1.0000	0.0097	1.0000	0.0097
13831	13.0000	0.0197	13.0000	0.0197
5630	17.0000	0.0225	17.0000	0.0225
13841	3.0000	0.0132	3.0000	0.0132
5650	5.0000	0.0174	5.0000	0.0174
7430	8.0000	0.0184	8.0000	0.0184
7820	8.0000	0.0153	8.0000	0.0153
21091	1.0000	0.0112	1.0000	0.0112
18441	3.0000	0.0107	3.0000	0.0107
18471	1.0000	0.0256	1.0000	0.0256
18621	3.0000	0.0129	3.0000	0.0129
31	3.0000	0.0123	3.0000	0.0123
5081	0.0000	0.0000	0.0000	0.0000
10761	0.0000	0.0000	0.0000	0.0000
10951	1.0000	0.0135	1.0000	0.0135
11321	0.0000	0.0000	0.0000	0.0000
16111	2.0000	0.0171	2.0000	0.0171
21051	1.0000	0.0278	1.0000	0.0278
21121	1.0000	0.0556	1.0000	0.0556
7830	2.0000	0.0513	2.0000	0.0513
7840	2.0000	0.0370	2.0000	0.0370
21241	1.0000	0.0588	1.0000	0.0588
7910	1.0000	0.0435	1.0000	0.0435
21341	2.0000	0.0187	2.0000	0.0187
21691	0.0000	0.0000	0.0000	0.0000
1241	4.0000	0.0348	4.0000	0.0348
3261	3.0000	0.1579	3.0000	0.1579
7931	0.0000	0.0000	0.0000	0.0000
13601	3.0000	0.0039	3.0000	0.0039
13621	2.0000	0.5000	2.0000	0.5000
13631	1.0000	0.0833	1.0000	0.0833
13911	5.0000	0.1562	5.0000	0.1562
5670	6.0000	0.1250	6.0000	0.1250
5700	7.0000	0.1029	7.0000	0.1029
14391	1.0000	0.1429	1.0000	0.1429
14411	3.0000	0.1429	3.0000	0.1429
5940	4.0000	0.1053	4.0000	0.1053
5950	4.0000	0.0404	4.0000	0.0404
18421	1.0000	0.0256	1.0000	0.0256
18451	0.0000	0.0000	0.0000	0.0000
5061	2.0000	0.0455	2.0000	0.0455
5091	1.0000	0.0294	1.0000	0.0294
5421	2.0000	0.0465	2.0000	0.0465
10681	2.0000	0.0256	2.0000	0.0256
10701	2.0000	0.0769	2.0000	0.0769
11831	0.0000	0.0000	0.0000	0.0000
12141	3.0000	0.0353	3.0000	0.0353
16101	2.0000	0.0323	2.0000	0.0323
16151	1.0000	0.0435	1.0000	0.0435
16201	8.0000	0.0357	8.0000	0.0357
6780	10.0000	0.0383	10.0000	0.0383
7010	11.0000	0.0381	11.0000	0.0381
16391	1.0000	0.0526	1.0000	0.0526
16851	1.0000	0.0286	1.0000	0.0286
18901	1.0000	0.0137	1.0000	0.0137
20751	6.0000	0.0632	6.0000	0.0632
21311	0.0000	0.0000	0.0000	0.0000
21331	0.0000	0.0000	0.0000	0.0000
1231	1.0000	0.0400	1.0000	0.0400
1301	0.0000	0.0000	0.0000	0.0000
1411	3.0000	0.0297	3.0000	0.0297
1501	0.0000	0.0000	0.0000	0.0000
1511	2.0000	0.0370	2.0000	0.0370
3351	0.0000	0.0000	0.0000	0.0000
7821	1.0000	0.0667	1.0000	0.0667
7971	1.0000	0.0139	1.0000	0.0139
9751	0.0000	0.0000	0.0000	0.0000
10181	1.0000	0.0323	1.0000	0.0323
3710	4.0000	0.0179	4.0000	0.0179
13551	1.0000	0.0104	1.0000	0.0104
14091	0.0000	0.0000	0.0000	0.0000
18391	0.0000	0.0000	0.0000	0.0000
11	3.0000	0.0122	3.0000	0.0122
5001	4.0000	0.0190	4.0000	0.0190
5691	0.0000	0.0000	0.0000	0.0000
10641	0.0000	0.0000	0.0000	0.0000
10651	0.0000	0.0000	0.0000	0.0000
16081	2.0000	0.0204	2.0000	0.0204
21201	2.0000	0.0303	2.0000	0.0303
21221	0.0000	0.0000	0.0000	0.0000
21231	0.0000	0.0000	0.0000	0.0000
7850	0.0000	0.0000	0.0000	0.0000
21371	2.0000	0.0645	2.0000	0.0645
21631	0.0000	0.0000	0.0000	0.0000
1201	2.0000	0.0274	2.0000	0.0274
1211	2.0000	0.0333	2.0000	0.0333
4781	2.0000	0.2857	2.0000	0.2857
7731	2.0000	0.0114	2.0000	0.0114
13451	3.0000	0.0400	3.0000	0.0400
13471	3.0000	0.1154	3.0000	0.1154
13481	0.0000	0.0000	0.0000	0.0000
5420	0.0000	0.0000	0.0000	0.0000
13651	0.0000	0.0000	0.0000	0.0000
13731	0.0000	0.0000	0.0000	0.0000
