ID	RELIGION	LEISURE	ACHIEVEMENT	HOME	WORK	MONEY	DEATH	
14561	0.0000	3.1250	1.0417	0.0000	4.1667	0.0000	0.0000	
6000	0.0000	0.0000	6.6667	0.0000	0.0000	6.6667	0.0000	
14601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14641	0.0000	0.0000	4.2553	0.0000	0.0000	0.0000	0.0000	
14761	0.0000	0.0000	3.4483	0.0000	1.1494	1.1494	0.0000	
14771	0.0000	0.0000	1.0417	0.0000	3.1250	0.0000	0.0000	
16561	0.0000	0.0000	0.0000	0.0000	4.4118	0.0000	0.0000	
16721	0.0000	0.0000	0.0000	0.0000	4.8780	0.0000	0.0000	
16761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16771	0.0000	0.0000	0.0000	0.0000	2.7778	0.0000	0.0000	
16791	0.0000	0.0000	0.0000	0.0000	2.8571	0.0000	0.0000	
16821	0.0000	0.0000	4.7619	0.0000	0.0000	0.0000	0.0000	
16951	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	0.0000	
6940	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	
17511	0.0000	0.0000	1.7857	0.0000	1.7857	0.0000	0.0000	
17521	0.0000	1.8519	0.0000	0.0000	1.8519	0.0000	0.0000	
1671	0.0000	0.0000	1.5873	0.0000	9.5238	0.0000	0.0000	
2201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2271	0.0000	1.3514	0.0000	0.0000	0.0000	0.0000	0.0000	
2441	0.0000	0.7519	0.0000	0.0000	1.5038	0.0000	0.0000	
2471	0.0000	0.0000	0.0000	0.0000	1.6129	0.0000	0.0000	
2561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2621	0.0000	0.0000	2.2222	0.0000	0.0000	0.0000	0.0000	
660	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1430	0.0000	0.0000	0.0000	0.0000	6.1224	0.0000	0.0000	
4581	0.0000	3.9474	0.0000	0.0000	2.6316	0.0000	0.0000	
6081	0.0000	0.0000	0.0000	0.0000	8.8235	0.0000	0.0000	
2010	0.0000	0.0000	1.4286	0.0000	1.4286	0.0000	0.0000	
2070	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	
11061	0.0000	0.0000	1.9608	0.0000	5.8824	0.0000	0.0000	
11241	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	
14171	0.0000	2.6316	0.0000	0.0000	0.0000	0.0000	0.0000	
5840	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14511	0.0000	0.0000	0.0000	0.0000	9.5238	0.0000	0.0000	
7310	0.0000	0.0000	1.4286	0.0000	0.0000	0.0000	0.0000	
7320	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8361	0.0000	1.0753	3.7634	0.0000	4.3011	0.0000	0.0000	
8381	0.0000	0.0000	2.9412	0.0000	2.9412	0.0000	0.0000	
8831	0.0000	4.9296	0.0000	0.0000	4.9296	0.0000	0.0000	
14221	0.0000	0.0000	4.2857	0.0000	1.4286	0.0000	0.0000	
14341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18611	0.0000	0.0000	1.6129	1.6129	4.8387	0.0000	0.0000	
19001	0.0000	0.0000	2.2222	0.0000	6.6667	0.0000	0.0000	
7300	0.0000	0.0000	2.1277	0.0000	7.4468	0.0000	0.0000	
111	0.0000	0.7463	1.4925	0.0000	11.9403	0.7463	0.0000	
5381	0.0000	0.0000	2.9940	0.0000	5.9880	0.0000	0.0000	
6621	0.0000	0.0000	1.5625	0.0000	0.0000	0.0000	0.0000	
2030	0.0000	0.0000	1.5625	0.0000	4.6875	1.5625	0.0000	
11181	0.4484	0.0000	1.3453	0.4484	4.9327	1.3453	0.0000	
11261	0.0000	0.0000	1.9417	0.0000	4.8544	0.0000	0.0000	
16551	0.0000	0.0000	2.2857	0.0000	5.1429	2.2857	0.0000	
21861	0.0000	5.2632	0.0000	0.0000	10.5263	0.0000	0.0000	
21891	0.0000	0.4831	1.4493	0.0000	6.7633	0.4831	0.0000	
1531	0.0000	1.5625	0.0000	0.0000	0.0000	0.0000	0.0000	
1591	0.0000	1.0811	0.5405	0.0000	2.1622	0.5405	0.0000	
2161	0.0000	0.0000	0.5435	0.5435	3.2609	0.0000	0.0000	
3281	0.0000	0.3968	1.5873	0.0000	2.3810	0.0000	0.0000	
3841	0.0000	0.0000	1.3158	0.0000	1.3158	1.3158	0.0000	
8341	0.0000	0.0000	2.6316	0.0000	6.1404	0.0000	0.0000	
9341	0.0000	0.0000	1.5873	0.0000	1.5873	0.0000	0.0000	
9411	0.0000	1.5748	0.7874	0.0000	2.3622	0.0000	0.0000	
14191	0.0000	0.0000	3.2432	0.0000	0.5405	0.0000	0.0000	
14211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5960	0.0000	0.4854	0.9709	0.4854	3.3981	0.9709	0.0000	
18581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2727	
19251	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	
20451	0.0000	0.0000	3.3333	0.0000	6.6667	0.0000	0.0000	
20541	0.0000	0.0000	3.2787	0.0000	1.6393	0.0000	4.9180	
101	0.0000	0.7042	2.1127	0.0000	11.2676	0.7042	0.0000	
5371	0.0000	0.0000	1.4354	0.4785	6.2201	0.0000	0.0000	
11131	0.0000	0.7407	0.7407	0.0000	3.7037	0.0000	0.0000	
12771	0.0000	0.0000	7.1429	0.0000	14.2857	7.1429	0.0000	
12901	0.0000	12.5000	0.0000	0.0000	0.0000	0.0000	0.0000	
16531	0.0000	0.0000	0.0000	3.1250	9.3750	0.0000	0.0000	
21811	0.0000	0.0000	0.0000	0.0000	11.3636	0.0000	0.0000	
21821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21881	0.0000	1.7857	0.0000	0.0000	5.3571	0.0000	0.0000	
1521	0.0000	1.0000	2.0000	0.0000	5.0000	2.0000	0.0000	
1561	0.0000	0.0000	0.0000	0.0000	1.3889	0.0000	0.0000	
840	0.0000	0.0000	2.3585	0.0000	3.3019	2.3585	0.0000	
860	0.0000	0.0000	0.4274	0.0000	2.9915	0.4274	0.0000	
1651	0.0000	0.7371	2.7027	0.0000	2.4570	0.7371	0.0000	
940	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8571	
1721	0.0000	0.0000	2.3256	0.0000	2.3256	0.0000	0.0000	
1811	0.0000	0.7018	1.7544	0.0000	4.2105	1.4035	0.0000	
3511	0.0000	0.0000	0.6897	0.0000	0.0000	0.0000	0.0000	
3561	0.0000	1.4085	0.9390	0.0000	3.2864	0.9390	0.0000	
3721	0.0000	0.5435	1.6304	0.0000	1.6304	0.5435	0.0000	
8301	0.0000	1.6304	2.1739	0.0000	8.1522	0.0000	0.0000	
8351	0.0000	0.0000	1.4019	0.0000	7.4766	0.0000	0.0000	
8721	0.0000	0.8333	0.8333	0.0000	3.3333	0.0000	0.0000	
13121	0.0000	0.0000	0.7752	0.0000	3.1008	0.0000	0.0000	
14121	0.0000	0.0000	0.0000	1.0000	3.0000	0.0000	0.0000	
18571	2.2222	0.0000	2.2222	0.0000	8.8889	0.0000	0.0000	
18591	0.0000	0.0000	0.0000	0.0000	5.6604	0.0000	0.0000	
18601	0.0000	2.3077	2.3077	0.0000	9.2308	0.0000	0.0000	
18641	0.0000	0.0000	1.0363	0.0000	6.7358	0.5181	0.0000	
18711	0.0000	0.0000	0.0000	0.0000	13.0435	0.0000	0.0000	
18751	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	
18771	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	0.0000	
18811	0.0000	0.0000	0.0000	0.0000	8.8235	0.0000	0.0000	
18851	0.0000	0.0000	2.0833	0.0000	4.1667	0.0000	0.0000	
18871	0.0000	0.0000	2.8571	0.0000	5.7143	0.0000	0.0000	
91	0.0000	3.3654	0.9615	0.0000	5.2885	0.9615	0.0000	
5321	0.0000	0.0000	1.3889	0.0000	2.0833	0.0000	0.0000	
5391	0.0000	0.9901	1.9802	0.0000	4.9505	0.0000	0.0000	
11111	0.0000	2.8571	2.1849	0.0000	3.5294	0.5042	0.0000	
13721	0.0000	5.0000	3.3333	0.0000	3.3333	0.0000	0.0000	
5590	0.0000	1.9512	2.9268	0.0000	3.9024	0.9756	0.0000	
13811	1.1111	1.1111	2.2222	0.0000	3.3333	0.0000	0.0000	
5740	0.0000	3.8095	1.9048	0.0000	3.8095	0.0000	0.0000	
16481	0.0000	0.0000	1.3274	0.8850	7.9646	0.8850	0.0000	
17201	0.0000	0.0000	4.7619	0.0000	9.5238	4.7619	0.0000	
21771	0.0000	1.2346	2.4691	0.0000	8.6420	0.0000	0.0000	
21781	0.0000	0.0000	0.0000	0.0000	12.9630	0.0000	0.0000	
21791	0.0000	2.2222	0.0000	0.0000	4.4444	0.0000	0.0000	
21801	0.0000	2.1739	2.1739	0.0000	6.5217	0.0000	0.0000	
1491	0.0000	6.4516	0.0000	0.0000	12.9032	0.0000	0.0000	
2401	0.0000	2.9851	0.0000	0.0000	2.9851	0.0000	0.0000	
4791	0.0000	0.0000	3.0303	0.0000	15.1515	0.0000	0.0000	
6741	0.0000	4.4248	2.6549	0.8850	9.7345	0.0000	0.0000	
2040	0.0000	4.8780	6.0976	0.0000	3.6585	0.0000	0.0000	
7861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2460	0.0000	1.4706	1.4706	0.0000	5.8824	1.4706	0.0000	
8031	0.0000	3.7037	1.8519	0.0000	11.1111	0.0000	0.0000	
2470	0.0000	1.2987	1.2987	0.0000	9.0909	0.0000	0.0000	
12301	0.0000	4.6154	0.0000	0.0000	1.5385	0.0000	0.0000	
4530	0.0000	3.9216	0.0000	0.0000	0.0000	0.0000	0.0000	
7730	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	0.0000	
15841	0.0000	2.5641	0.0000	2.5641	12.8205	0.0000	0.0000	
8281	0.2494	2.1197	3.1172	0.0000	2.8678	0.2494	0.0000	
8771	0.0000	0.0000	7.3394	0.0000	1.8349	0.0000	0.0000	
14031	0.0000	6.7568	2.7027	0.0000	0.0000	0.0000	0.0000	
14061	0.0000	4.0000	8.0000	0.0000	4.0000	0.0000	0.0000	
5750	0.0000	3.0303	0.0000	0.0000	0.0000	0.0000	0.0000	
14151	0.0000	0.9259	2.7778	0.0000	2.7778	0.9259	0.0000	
14181	0.0000	0.0000	4.1667	0.0000	4.1667	0.0000	0.0000	
14201	0.0000	0.0000	0.0000	0.0000	5.9701	0.0000	0.0000	
14251	0.0000	2.4390	0.0000	0.0000	2.4390	0.0000	0.0000	
5870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5890	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	
16661	0.0000	1.1765	2.3529	0.0000	0.0000	1.1765	0.0000	
18561	0.0000	1.3333	0.0000	0.0000	0.0000	0.0000	0.0000	
21561	0.0000	8.0000	0.0000	0.0000	4.0000	0.0000	0.0000	
81	0.0000	3.3613	0.8403	0.0000	5.0420	0.8403	0.0000	
5261	0.0000	0.0000	2.3256	0.0000	9.3023	0.0000	0.0000	
6461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6471	0.0000	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	
7121	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	
2100	0.0000	0.0000	4.5455	0.0000	4.5455	0.0000	0.0000	
2130	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	
2190	0.0000	0.0000	1.6393	0.0000	4.9180	0.0000	0.0000	
2340	0.0000	0.0000	2.1739	0.0000	0.0000	0.0000	0.0000	
3310	0.0000	0.0000	4.4118	0.0000	5.8824	1.4706	0.0000	
7161	0.0000	0.0000	5.3763	0.0000	2.1505	0.0000	0.0000	
10841	0.0000	0.0000	25.0000	0.0000	25.0000	0.0000	0.0000	
3970	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11071	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	
11751	0.0000	0.0000	4.7619	0.0000	4.7619	0.0000	0.0000	
6720	0.0000	0.0000	5.0000	0.0000	2.5000	0.0000	0.0000	
12341	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	
12791	0.0000	0.0000	4.5455	0.0000	9.0909	0.0000	0.0000	
5050	0.0000	0.0000	1.7857	1.7857	3.5714	0.0000	0.0000	
11101	0.0000	0.0000	5.2632	5.2632	21.0526	0.0000	0.0000	
11291	0.0000	0.0000	6.0811	0.6757	7.4324	0.0000	0.0000	
15351	0.0000	2.0408	4.0816	0.0000	10.2041	0.0000	0.0000	
16471	0.0000	0.0000	1.0309	0.0000	12.3711	1.0309	0.0000	
16611	0.0000	0.0000	4.7619	0.0000	4.7619	0.0000	0.0000	
16681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16801	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	0.0000	
16891	0.0000	0.0000	0.0000	0.0000	6.8182	0.0000	0.0000	
21751	0.0000	0.0000	5.8824	0.0000	5.8824	0.0000	0.0000	
21921	0.0000	0.0000	0.0000	0.0000	21.7391	4.3478	0.0000	
22091	0.8850	1.7699	5.3097	1.7699	12.3894	1.7699	0.0000	
1481	0.0000	0.0000	0.0000	0.9434	3.7736	0.0000	0.0000	
8181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8741	0.0000	0.0000	0.8264	0.8264	0.8264	0.8264	0.0000	
3340	0.0000	0.0000	2.1739	0.0000	0.0000	0.0000	0.0000	
14011	0.0000	0.0000	1.5152	0.0000	0.0000	0.0000	0.0000	
14051	0.0000	5.5556	0.0000	0.0000	0.0000	0.0000	0.0000	
5710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5760	0.0000	1.9231	0.0000	0.0000	0.0000	0.0000	0.0000	
5770	0.0000	0.0000	0.0000	0.0000	2.3256	0.0000	0.0000	
5780	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6460	0.0000	0.0000	0.0000	0.0000	4.5455	2.2727	0.0000	
14111	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	5.2632	
14161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6470	0.0000	0.0000	1.3699	0.0000	0.0000	0.0000	0.0000	
6490	0.0000	0.0000	0.0000	0.0000	8.0645	0.0000	0.0000	
6540	0.0000	0.0000	1.8519	0.0000	3.7037	1.8519	0.0000	
6930	0.0000	0.0000	2.8571	0.0000	2.8571	2.8571	0.0000	
15701	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6560	0.0000	0.0000	1.0204	0.0000	2.0408	0.0000	0.0000	
15721	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17131	0.0000	0.0000	0.0000	0.0000	0.0000	1.7544	0.0000	
17371	0.0000	0.0000	0.0000	0.0000	2.5641	0.0000	0.0000	
18521	0.0000	0.0000	4.5455	0.0000	0.0000	0.0000	0.0000	
18541	0.0000	0.0000	8.3333	4.1667	4.1667	0.0000	0.0000	
71	0.0000	3.4783	1.3043	0.0000	4.7826	0.8696	0.0000	
5211	0.0000	0.0000	0.0000	0.0000	1.4085	0.0000	0.0000	
5241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10971	0.0000	1.4493	0.0000	0.0000	2.8986	0.0000	0.0000	
16291	0.0000	0.0000	0.0000	4.7619	9.5238	0.0000	0.0000	
16451	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16521	0.0000	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	
16581	0.0000	2.5316	0.0000	1.2658	1.2658	0.0000	0.0000	
16931	0.0000	0.0000	5.8252	2.9126	8.7379	0.0000	0.0000	
21661	0.0000	0.4717	4.2453	0.0000	9.4340	0.0000	0.0000	
21701	0.0000	2.1898	2.1898	0.0000	6.5693	0.0000	0.0000	
1461	0.0000	2.4390	0.0000	0.0000	2.4390	0.0000	0.0000	
2731	0.0000	0.0000	5.0000	0.0000	5.0000	0.0000	0.0000	
3091	0.0000	1.4085	2.8169	1.4085	5.6338	0.0000	0.0000	
3391	0.0000	0.0000	0.0000	0.0000	11.7647	5.8824	0.0000	
3471	0.0000	0.0000	5.5556	0.0000	5.5556	0.0000	0.0000	
8121	0.0000	5.9322	2.5424	0.0000	5.0847	0.0000	0.0000	
8151	0.0000	0.0000	4.9180	0.0000	3.2787	0.0000	0.0000	
8221	0.0000	0.0000	1.8182	0.0000	6.3636	0.0000	0.0000	
8231	0.0000	0.0000	1.2821	0.0000	2.2436	0.3205	0.0000	
8491	0.0000	0.0000	2.1739	0.0000	3.8043	0.0000	0.0000	
8761	0.0000	0.0000	1.8957	0.4739	5.2133	2.8436	0.0000	
8821	0.0000	0.0000	4.1037	0.2160	2.3758	0.8639	0.0000	
13981	0.0000	0.0000	0.0000	1.0101	2.0202	0.0000	0.0000	
14081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14231	0.0000	1.5873	1.5873	0.0000	1.5873	0.0000	0.0000	
14731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
15561	0.0000	0.0000	0.0000	4.0000	8.0000	4.0000	0.0000	
18511	0.0000	0.6667	1.3333	2.0000	4.0000	0.6667	0.0000	
18531	0.0000	0.0000	8.3333	4.1667	4.1667	0.0000	0.0000	
7270	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
61	0.0000	3.3333	0.4762	0.0000	5.2381	0.9524	0.0000	
5151	0.0000	2.5974	1.2987	2.5974	1.2987	0.0000	0.0000	
5161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5251	0.0000	3.0303	0.0000	0.0000	7.5758	0.0000	0.0000	
1520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5291	0.0000	1.3514	2.7027	0.0000	4.0541	1.3514	0.0000	
5331	0.0000	0.5291	1.5873	0.5291	2.6455	0.0000	0.0000	
5351	0.0000	0.0000	1.2195	0.0000	3.6585	0.0000	0.0000	
1550	0.0000	3.4188	0.0000	0.0000	4.2735	0.0000	0.0000	
10901	0.0000	0.0000	5.4054	0.0000	5.4054	0.0000	0.0000	
11141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16281	0.0000	0.0000	2.5641	2.5641	7.6923	0.0000	0.0000	
16361	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	
6790	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	0.0000	
16401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16431	0.0000	0.0000	0.0000	0.0000	11.7647	0.0000	0.0000	
16621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21641	0.0000	0.0000	3.4483	0.0000	10.3448	3.4483	0.0000	
21711	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	
21721	0.0000	0.0000	2.7027	0.0000	2.7027	2.7027	0.0000	
21741	0.0000	0.0000	2.8571	0.0000	11.4286	0.5714	0.0000	
1431	0.0000	2.9412	0.0000	0.0000	0.0000	0.0000	0.0000	
2311	0.0000	8.2192	0.0000	0.0000	0.0000	0.0000	0.0000	
2671	0.0000	2.2472	2.2472	0.0000	3.3708	1.1236	0.0000	
3531	0.0000	5.6604	2.8302	0.0000	0.0000	0.0000	0.0000	
5401	0.0000	2.8219	0.5291	0.0000	5.6437	0.1764	0.0000	
8081	0.0000	1.1905	1.1905	1.1905	3.5714	0.0000	0.0000	
8211	0.0000	0.0000	0.0000	0.0000	1.8182	0.0000	0.0000	
13961	0.0000	0.0000	0.5618	0.0000	2.8090	1.1236	0.0000	
13991	0.0000	0.0000	2.5316	0.0000	0.6329	0.0000	0.0000	
14041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5720	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6020	0.0000	0.0000	1.0309	0.0000	1.0309	1.0309	0.0000	
6060	0.0000	0.0000	0.0000	0.0000	2.4000	0.0000	0.0000	
6070	0.0000	0.0000	0.0000	0.0000	7.6389	3.4722	0.0000	
6080	0.0000	0.0000	1.0101	0.0000	5.0505	1.0101	0.0000	
6510	0.0000	1.2346	0.0000	0.0000	3.7037	0.0000	0.0000	
6580	0.0000	0.0000	1.6667	0.0000	3.3333	0.0000	0.0000	
14141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5790	0.0000	0.0000	1.8519	0.0000	0.0000	0.0000	0.0000	
5800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6520	0.0000	0.0000	2.2727	0.0000	2.2727	0.0000	0.0000	
15751	0.0000	0.0000	0.0000	0.0000	0.9804	0.0000	0.0000	
18501	0.0000	1.2048	0.0000	2.4096	6.0241	0.0000	0.0000	
51	0.0000	3.5398	0.4425	0.0000	4.8673	0.8850	0.0000	
5121	0.0000	0.0000	2.6667	0.0000	4.0000	0.0000	0.0000	
5501	0.0000	0.0000	0.6897	0.0000	2.7586	0.0000	0.0000	
1720	0.0000	0.0000	1.5152	0.0000	0.0000	0.0000	0.0000	
5581	0.0000	0.7092	3.9007	0.0000	1.7730	0.0000	0.0000	
5601	0.0000	0.0000	2.5641	0.0000	8.9744	0.0000	0.0000	
10861	0.0000	0.0000	0.0000	0.0000	3.2258	1.6129	0.0000	
10911	0.0000	0.0000	1.4493	0.0000	2.8986	0.0000	0.0000	
16271	0.0000	0.0000	1.7241	0.0000	13.7931	0.0000	0.0000	
16351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16371	0.0000	0.0000	0.0000	0.0000	0.0000	7.1429	0.0000	
16651	0.0000	0.0000	2.7778	0.0000	11.1111	0.0000	0.0000	
6810	0.0000	0.0000	0.0000	1.6949	1.6949	0.0000	0.0000	
21571	0.0000	0.0000	2.0513	0.5128	5.6410	0.5128	0.0000	
1421	0.0000	0.0000	2.9412	0.0000	2.9412	0.0000	0.0000	
5441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1540	0.0000	0.0000	0.0000	0.0000	3.1250	0.0000	0.0000	
6761	0.0000	0.9901	2.9703	0.0000	5.9406	0.9901	0.0000	
2430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4950	0.0000	0.0000	0.0000	0.0000	1.6393	0.0000	0.0000	
7991	0.0000	0.0000	3.8961	0.0000	2.5974	0.0000	0.0000	
13861	0.0000	0.0000	1.7544	0.0000	8.7719	1.7544	0.0000	
13881	0.0000	0.0000	9.5238	0.0000	14.2857	0.0000	0.0000	
14131	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	0.0000	
18491	0.0000	0.8621	1.7241	0.0000	6.0345	0.8621	0.0000	
41	0.0000	3.0043	0.8584	0.0000	4.7210	0.8584	0.0000	
5111	0.0000	0.0000	1.1111	0.0000	3.3333	0.0000	0.0000	
5141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6091	0.0000	0.0000	0.0000	0.0000	8.8235	0.0000	0.0000	
6671	0.0000	0.0000	0.0000	0.0000	2.7027	0.0000	0.0000	
6831	0.0000	0.0000	6.6667	0.0000	0.0000	0.0000	0.0000	
7401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3200	0.0000	0.8696	0.0000	0.0000	0.0000	0.8696	0.0000	
3500	0.0000	0.0000	0.0000	0.0000	2.1739	0.0000	0.0000	
3510	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9581	0.0000	0.0000	2.5000	1.2500	3.7500	0.0000	0.0000	
3490	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10811	0.0000	0.0000	0.0000	0.0000	0.9091	0.0000	0.0000	
17391	0.0000	1.7544	0.0000	0.0000	0.0000	0.0000	0.0000	
18071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10831	0.0000	0.0000	2.6316	2.6316	2.6316	0.0000	0.0000	
11311	0.0000	4.0816	2.0408	0.0000	12.2449	0.0000	0.0000	
16141	0.0000	0.0000	3.5714	0.0000	7.1429	0.0000	0.0000	
16211	0.0000	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	
16221	0.0000	0.5181	1.0363	0.0000	2.5907	4.6632	0.0000	
6740	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	
16231	0.0000	3.1746	3.1746	0.0000	6.3492	0.0000	0.0000	
6760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16241	0.0000	0.0000	10.0000	0.0000	10.0000	0.0000	0.0000	
16691	0.0000	0.0000	0.0000	0.0000	3.3333	0.0000	0.0000	
16811	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	
21391	0.0000	1.2195	1.2195	0.0000	7.3171	0.0000	0.0000	
21431	0.0000	1.8519	3.7037	0.0000	3.7037	3.7037	0.0000	
21491	0.0000	0.0000	2.2222	0.0000	0.0000	0.0000	0.0000	
7920	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1311	0.0000	0.8310	3.0471	0.2770	8.3102	0.0000	0.0000	
1361	0.0000	0.0000	0.0000	0.0000	33.3333	0.0000	0.0000	
1391	0.0000	10.0000	0.0000	0.0000	5.0000	0.0000	0.0000	
290	0.0000	8.3333	0.0000	0.0000	12.5000	0.0000	0.0000	
1951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2571	0.0000	1.3158	3.9474	0.0000	9.2105	0.0000	0.0000	
630	0.0000	0.0000	0.0000	0.0000	22.2222	0.0000	0.0000	
2841	0.0000	8.3333	0.0000	2.7778	5.5556	0.0000	0.0000	
2110	0.0000	3.1250	0.0000	0.0000	3.1250	0.0000	0.0000	
11661	0.0000	0.0000	4.6512	0.7752	9.3023	0.0000	0.0000	
4990	0.0000	0.0000	3.8462	3.8462	19.2308	0.0000	0.0000	
7981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8061	0.0000	1.1494	2.2989	0.0000	0.0000	0.0000	0.0000	
8251	0.0000	0.0000	0.0000	0.0000	0.9009	0.9009	0.9009	
8541	0.0000	2.1277	2.1277	1.0638	1.0638	0.0000	0.0000	
13801	0.0000	0.0000	0.0000	0.0000	1.4493	0.0000	0.0000	
13831	0.0000	0.3817	1.9084	0.0000	4.5802	0.3817	0.0000	
