ID	FIRST	PREV	AVG	MIN	MAX	STDEV
15321	0.0476	0.0674	0.0552	0.0476	0.0674	0.0107
15601	0.0878	0.0685	0.0894	0.0685	0.1111	0.0174
16841	0.1425	0.1609	0.1357	0.0628	0.2147	0.0585
19171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
341	0.1524	0.1524	0.1524	0.1524	0.1524	0.0000
30	0.0271	0.0933	0.0602	0.0271	0.0933	0.0468
40	0.0467	0.1547	0.1210	0.0467	0.1616	0.0645
431	0.0383	0.0865	0.0731	0.0383	0.1219	0.0388
441	0.0595	0.0611	0.0754	0.0595	0.1102	0.0212
801	0.0645	0.0401	0.0511	0.0316	0.0969	0.0253
1051	0.0691	0.0576	0.0472	0.0116	0.0802	0.0240
3691	0.1956	0.0315	0.0573	0.0017	0.1956	0.0591
7381	0.1184	0.0756	0.0625	0.0205	0.1184	0.0334
5951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6151	0.1466	0.1466	0.1466	0.1466	0.1466	0.0000
11911	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17261	0.1127	0.1127	0.1127	0.1127	0.1127	0.0000
17271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17301	0.0006	0.0000	0.0033	0.0000	0.0094	0.0053
17461	0.2300	0.0107	0.1097	0.0000	0.2300	0.1213
17491	0.0351	0.0823	0.0839	0.0000	0.1823	0.0714
17591	0.0101	0.0004	0.0056	0.0000	0.0143	0.0061
2171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2691	0.1611	0.1611	0.1611	0.1611	0.1611	0.0000
800	0.1013	0.2722	0.1868	0.1013	0.2722	0.1208
2711	0.0685	0.0445	0.1015	0.0445	0.1915	0.0789
2771	0.1809	0.3226	0.3141	0.1809	0.5070	0.1410
9211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9481	0.1712	0.1712	0.1712	0.1712	0.1712	0.0000
9541	0.3020	0.1350	0.2185	0.1350	0.3020	0.1181
9681	0.1914	0.0823	0.1128	0.0648	0.1914	0.0686
4250	0.1705	0.1000	0.1025	0.0542	0.1705	0.0492
9701	0.2881	0.1094	0.1524	0.0505	0.2881	0.0909
3450	0.1836	0.2214	0.1147	0.0588	0.2214	0.0695
9881	0.2502	0.1267	0.1543	0.0895	0.2502	0.0582
9901	0.1284	0.1557	0.0813	0.0309	0.1557	0.0468
10981	0.2147	0.0938	0.1394	0.0880	0.2147	0.0476
4750	0.2187	0.3126	0.1415	0.0325	0.3126	0.0902
11171	0.0616	0.0152	0.0388	0.0129	0.0796	0.0207
11231	0.1794	0.0073	0.0779	0.0073	0.1794	0.0389
11281	0.2549	0.1484	0.1311	0.0560	0.2549	0.0481
12641	0.2636	0.1576	0.1460	0.0299	0.2636	0.0616
14681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20141	0.2891	0.2891	0.2891	0.2891	0.2891	0.0000
20201	0.4556	0.1101	0.2828	0.1101	0.4556	0.2443
20351	0.0086	0.0786	0.0308	0.0052	0.0786	0.0414
7610	0.1746	0.2438	0.1857	0.0962	0.2438	0.0667
7620	0.0054	0.2091	0.0721	0.0015	0.2091	0.0889
7680	0.0128	0.0829	0.0424	0.0063	0.0829	0.0319
20521	0.0577	0.0095	0.0420	0.0044	0.1417	0.0494
281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
941	0.1593	0.1593	0.1593	0.1593	0.1593	0.0000
971	0.1409	0.1792	0.1601	0.1409	0.1792	0.0271
2141	0.1161	0.0834	0.0846	0.0542	0.1161	0.0310
4851	0.1062	0.1018	0.0939	0.0346	0.1330	0.0419
8111	0.0826	0.0721	0.0786	0.0260	0.1399	0.0407
8131	0.2982	0.1332	0.1266	0.0722	0.2982	0.0868
5931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6121	0.4072	0.4072	0.4072	0.4072	0.4072	0.0000
1940	0.3116	0.2327	0.2722	0.2327	0.3116	0.0558
7031	0.4081	0.2470	0.3288	0.2470	0.4081	0.0806
8261	0.3071	0.2181	0.2775	0.1966	0.3885	0.0881
2630	0.0487	0.0387	0.0516	0.0179	0.0988	0.0298
2650	0.0293	0.0264	0.0930	0.0138	0.2493	0.1046
8401	0.0211	0.2722	0.1397	0.0060	0.3122	0.1353
11901	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14021	0.1538	0.1538	0.1538	0.1538	0.1538	0.0000
14421	0.1156	0.0398	0.0777	0.0398	0.1156	0.0537
17211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17241	0.1028	0.1028	0.1028	0.1028	0.1028	0.0000
17251	0.0562	0.0123	0.0343	0.0123	0.0562	0.0311
7050	0.1767	0.1952	0.1356	0.0349	0.1952	0.0877
17281	0.1325	0.2412	0.1375	0.0516	0.2412	0.0782
17411	0.1181	0.0626	0.0587	0.0129	0.1181	0.0428
17541	0.1051	0.0145	0.0517	0.0119	0.1165	0.0475
6990	0.0068	0.0285	0.0201	0.0000	0.0778	0.0269
7000	0.0485	0.0000	0.0486	0.0000	0.1843	0.0610
17601	0.1940	0.0323	0.0716	0.0023	0.1940	0.0644
17861	0.2082	0.0844	0.0957	0.0136	0.2082	0.0624
17911	0.1701	0.1903	0.0986	0.0148	0.2091	0.0706
18021	0.1233	0.1285	0.0875	0.0058	0.2047	0.0532
18041	0.0781	0.1700	0.0857	0.0028	0.1700	0.0580
18081	0.0932	0.1418	0.0958	0.0271	0.2779	0.0665
18281	0.1339	0.0759	0.0783	0.0160	0.1424	0.0341
7190	0.0144	0.0843	0.0331	0.0009	0.0843	0.0238
18291	0.1878	0.0124	0.0909	0.0124	0.1899	0.0604
2051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2281	0.2229	0.2229	0.2229	0.2229	0.2229	0.0000
1810	0.1540	0.2675	0.2107	0.1540	0.2675	0.0803
2180	0.1908	0.2322	0.2582	0.1908	0.3517	0.0836
2961	0.1186	0.3300	0.2320	0.1186	0.3300	0.1025
1820	0.0655	0.2119	0.1715	0.0655	0.2806	0.0802
3211	0.1529	0.1398	0.2618	0.1398	0.4320	0.1093
3301	0.0841	0.2185	0.2035	0.0841	0.2877	0.0707
1830	0.1326	0.2699	0.1950	0.1154	0.2699	0.0566
3741	0.3038	0.3129	0.3066	0.1859	0.4455	0.0719
1760	0.0784	0.2040	0.1394	0.0784	0.2114	0.0539
1790	0.1702	0.2522	0.1976	0.0726	0.3765	0.0801
4041	0.0154	0.0694	0.0487	0.0018	0.1761	0.0489
4051	0.1411	0.0233	0.1818	0.0233	0.4031	0.0892
1800	0.1411	0.1635	0.1487	0.0136	0.2408	0.0612
4091	0.0882	0.0682	0.1462	0.0015	0.3682	0.1006
4391	0.1852	0.2404	0.2401	0.0197	0.3989	0.0989
4421	0.1287	0.1298	0.1227	0.0457	0.1915	0.0399
4981	0.2827	0.1861	0.2792	0.0756	0.5118	0.1049
5071	0.0389	0.1398	0.1037	0.0389	0.1803	0.0377
1840	0.1228	0.2638	0.1743	0.0831	0.2638	0.0514
5851	0.0760	0.0520	0.1122	0.0018	0.2191	0.0562
1960	0.1954	0.4048	0.2145	0.0025	0.4048	0.0933
6201	0.1797	0.2412	0.1792	0.0057	0.3614	0.0832
1850	0.1243	0.2301	0.1065	0.0000	0.2359	0.0676
1930	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1950	0.0000	0.0000	0.0126	0.0000	0.0272	0.0091
6381	0.2463	0.0124	0.2471	0.0000	0.4828	0.1184
2150	0.0455	0.0617	0.1176	0.0000	0.2268	0.0700
9081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9291	0.0451	0.0451	0.0451	0.0451	0.0451	0.0000
3120	0.2207	0.1537	0.1872	0.1537	0.2207	0.0474
3170	0.1126	0.1453	0.0868	0.0026	0.1453	0.0748
3180	0.0898	0.1194	0.0635	0.0016	0.1194	0.0518
3190	0.0916	0.0672	0.1044	0.0173	0.2583	0.0910
3210	0.0545	0.1073	0.0567	0.0014	0.1073	0.0379
9331	0.0540	0.0038	0.0199	0.0020	0.0540	0.0190
3290	0.0476	0.0012	0.0083	0.0001	0.0476	0.0164
3350	0.2732	0.0419	0.0774	0.0108	0.2732	0.0775
3440	0.0923	0.0582	0.0582	0.0012	0.2121	0.0599
9371	0.3284	0.0192	0.0982	0.0122	0.3284	0.0966
3700	0.1341	0.0844	0.0467	0.0017	0.1377	0.0494
9561	0.0654	0.0615	0.0429	0.0015	0.0900	0.0275
9611	0.3043	0.0593	0.1005	0.0120	0.3043	0.0895
9671	0.2158	0.3914	0.0922	0.0004	0.3914	0.1018
3260	0.1478	0.0779	0.0679	0.0052	0.1609	0.0525
3360	0.0564	0.0918	0.0472	0.0008	0.1908	0.0558
9741	0.2797	0.0721	0.1055	0.0065	0.2797	0.0763
3370	0.1545	0.1873	0.0996	0.0128	0.2114	0.0609
3390	0.1255	0.1106	0.0293	0.0014	0.1255	0.0367
3410	0.2431	0.0199	0.0447	0.0030	0.2431	0.0514
3420	0.0190	0.0096	0.0319	0.0001	0.1079	0.0292
3430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3470	0.0553	0.0000	0.0237	0.0000	0.1240	0.0360
9841	0.3293	0.0008	0.1340	0.0000	0.3781	0.1266
3520	0.1004	0.1773	0.0639	0.0000	0.2320	0.0676
3620	0.1827	0.2632	0.1271	0.0000	0.5050	0.1095
9911	0.0816	0.2764	0.0684	0.0000	0.2764	0.0661
3600	0.1154	0.1820	0.0459	0.0000	0.1820	0.0500
3610	0.1975	0.0049	0.0748	0.0000	0.3319	0.0773
9981	0.0110	0.0525	0.0182	0.0000	0.1615	0.0309
3730	0.1767	0.0083	0.1020	0.0000	0.5181	0.1258
3750	0.1133	0.1604	0.0838	0.0000	0.2305	0.0617
9991	0.2112	0.0304	0.0688	0.0000	0.2859	0.0607
10171	0.0536	0.0184	0.0198	0.0000	0.0724	0.0217
10431	0.2499	0.0309	0.0927	0.0000	0.3397	0.0821
3810	0.1843	0.1463	0.1593	0.0000	0.9452	0.1639
3830	0.1672	0.3357	0.1078	0.0000	0.5132	0.1132
10591	0.0803	0.0170	0.0521	0.0000	0.1729	0.0471
10611	0.2177	0.0636	0.0788	0.0000	0.2574	0.0680
14651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14661	0.0158	0.0158	0.0158	0.0158	0.0158	0.0000
14701	0.0776	0.0037	0.0406	0.0037	0.0776	0.0523
14811	0.0486	0.2230	0.1084	0.0486	0.2230	0.0993
14821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14831	0.0002	0.0000	0.0461	0.0000	0.1796	0.0777
19071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19121	0.2874	0.2874	0.2874	0.2874	0.2874	0.0000
19701	0.0299	0.0108	0.0204	0.0108	0.0299	0.0135
19771	0.2546	0.0949	0.1929	0.0949	0.2546	0.0858
20731	0.2599	0.4366	0.2260	0.0336	0.4366	0.1686
21101	0.3204	0.3048	0.2382	0.0215	0.3204	0.1275
7870	0.1639	0.1439	0.1650	0.0182	0.3426	0.1211
271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
361	0.1237	0.1237	0.1237	0.1237	0.1237	0.0000
401	0.1695	0.0021	0.0858	0.0021	0.1695	0.1183
821	0.0026	0.0001	0.0069	0.0001	0.0179	0.0096
1251	0.0000	0.1597	0.0464	0.0000	0.1597	0.0765
830	0.0001	0.0000	0.0001	0.0000	0.0002	0.0001
1590	0.0135	0.0000	0.1353	0.0000	0.7679	0.3101
3501	0.0037	0.7722	0.2070	0.0001	0.7722	0.3502
870	0.0000	0.0000	0.0285	0.0000	0.0583	0.0248
5641	0.0000	0.1433	0.0371	0.0000	0.1433	0.0443
9871	0.0020	0.0000	0.0054	0.0000	0.0409	0.0126
5970	0.0281	0.1256	0.0176	0.0000	0.1256	0.0374
11211	0.2592	0.0000	0.0942	0.0000	0.3925	0.1240
12991	0.0154	0.0254	0.0502	0.0000	0.3963	0.1077
13411	0.0090	0.1820	0.0653	0.0001	0.4492	0.1207
13761	0.0000	0.0233	0.1781	0.0000	0.7949	0.2834
13781	0.3028	0.1819	0.0694	0.0001	0.3028	0.0750
14481	0.0009	0.0643	0.0980	0.0000	0.9267	0.2168
5921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6131	0.2470	0.2470	0.2470	0.2470	0.2470	0.0000
11881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11891	0.4413	0.4413	0.4413	0.4413	0.4413	0.0000
12651	0.4320	0.3062	0.3691	0.3062	0.4320	0.0890
5070	0.4740	0.1689	0.2801	0.1689	0.4740	0.1685
5410	0.5487	0.2614	0.4103	0.2614	0.5487	0.1175
5540	0.0618	0.0392	0.0538	0.0153	0.0797	0.0264
12831	0.4197	0.0869	0.2804	0.0869	0.4197	0.1137
5200	0.3251	0.3736	0.2413	0.0548	0.3736	0.1131
5220	0.4624	0.2686	0.3157	0.0510	0.4624	0.1321
13171	0.3797	0.3472	0.2449	0.0173	0.4083	0.1297
5210	0.2582	0.1455	0.1276	0.0312	0.2582	0.0620
5230	0.4112	0.1982	0.2936	0.0261	0.4683	0.1375
5910	0.3037	0.2567	0.1968	0.0115	0.3037	0.0820
5920	0.4174	0.2153	0.2975	0.0231	0.5368	0.1416
17161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2431	0.0914	0.0914	0.0914	0.0914	0.0914	0.0000
2761	0.3483	0.3379	0.3431	0.3379	0.3483	0.0074
2821	0.3350	0.4324	0.3303	0.2234	0.4324	0.1046
3121	0.1752	0.1521	0.1236	0.0241	0.1752	0.0677
3521	0.2798	0.2404	0.1969	0.0767	0.2798	0.0762
3591	0.1013	0.1153	0.0918	0.0507	0.1398	0.0330
3651	0.3301	0.1173	0.2104	0.0578	0.3579	0.1236
3661	0.0225	0.0570	0.0355	0.0001	0.1101	0.0342
3751	0.1828	0.0249	0.0855	0.0249	0.1828	0.0521
3771	0.0793	0.2421	0.0870	0.0260	0.2421	0.0598
960	0.0946	0.1225	0.0775	0.0001	0.2777	0.0768
2080	0.0801	0.0602	0.0597	0.0001	0.1698	0.0477
3821	0.0373	0.0350	0.0379	0.0111	0.0842	0.0193
4121	0.0736	0.0255	0.0695	0.0048	0.1600	0.0466
4501	0.2376	0.2294	0.1059	0.0183	0.2376	0.0705
5631	0.0599	0.0538	0.0546	0.0000	0.1969	0.0524
6361	0.0759	0.0182	0.0449	0.0162	0.1155	0.0289
6611	0.0948	0.0146	0.0789	0.0002	0.2644	0.0611
9061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9101	0.0285	0.0285	0.0285	0.0285	0.0285	0.0000
2940	0.4134	0.2763	0.3449	0.2763	0.4134	0.0969
2960	0.0632	0.0433	0.0372	0.0050	0.0632	0.0296
14631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16741	0.0041	0.0041	0.0041	0.0041	0.0041	0.0000
18981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19871	0.0143	0.0143	0.0143	0.0143	0.0143	0.0000
7500	0.0598	0.0731	0.0664	0.0598	0.0731	0.0094
7540	0.0254	0.2189	0.1619	0.0254	0.2415	0.1188
7550	0.0200	0.3915	0.2102	0.0200	0.3915	0.1726
20031	0.0220	0.5015	0.2716	0.0220	0.5015	0.1843
7570	0.0203	0.0088	0.0160	0.0079	0.0324	0.0092
20421	0.0150	0.0015	0.1468	0.0015	0.3642	0.1367
241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
411	0.0711	0.0711	0.0711	0.0711	0.0711	0.0000
60	0.0000	0.0145	0.0073	0.0000	0.0145	0.0103
70	0.0000	0.0294	0.0116	0.0000	0.0294	0.0157
80	0.0001	0.5120	0.1473	0.0001	0.5120	0.2455
861	0.0013	0.0003	0.0343	0.0000	0.0980	0.0472
6620	0.0023	0.0004	0.0392	0.0000	0.1530	0.0600
15851	0.0094	0.0691	0.0886	0.0094	0.1719	0.0659
5781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9651	0.7370	0.7370	0.7370	0.7370	0.7370	0.0000
13031	0.7380	0.7358	0.7369	0.7358	0.7380	0.0015
15571	0.7395	0.7383	0.7384	0.7374	0.7395	0.0011
16911	0.7385	0.7388	0.7377	0.7363	0.7388	0.0012
18141	0.7368	0.7361	0.7360	0.7346	0.7371	0.0010
19031	0.7397	0.7373	0.7411	0.7373	0.7548	0.0068
20711	0.7366	0.7371	0.7358	0.7342	0.7371	0.0012
11851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17141	0.0061	0.0061	0.0061	0.0061	0.0061	0.0000
17631	0.2283	0.0002	0.1142	0.0002	0.2283	0.1613
17851	0.1221	0.1197	0.1215	0.1197	0.1226	0.0015
2021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9041	0.5588	0.5588	0.5588	0.5588	0.5588	0.0000
3220	0.0002	0.0002	0.0002	0.0002	0.0002	0.0000
3380	0.0308	0.0003	0.0140	0.0003	0.0308	0.0155
9621	0.4421	0.2986	0.3150	0.0001	0.5194	0.2290
13661	0.3900	0.5907	0.3899	0.0745	0.5907	0.1915
14501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18961	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19141	0.0393	0.0393	0.0393	0.0393	0.0393	0.0000
231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
501	0.1192	0.1192	0.1192	0.1192	0.1192	0.0000
771	0.0746	0.0275	0.0510	0.0275	0.0746	0.0333
5751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11811	0.0738	0.0738	0.0738	0.0738	0.0738	0.0000
4230	0.0179	0.1758	0.0968	0.0179	0.1758	0.1117
11821	0.2062	0.0476	0.1673	0.0476	0.2480	0.1057
4710	0.2646	0.1198	0.1427	0.0001	0.2646	0.1120
12211	0.1200	0.0520	0.0885	0.0434	0.1662	0.0528
5180	0.0288	0.0970	0.0418	0.0081	0.0970	0.0327
5610	0.0715	0.0158	0.0490	0.0052	0.1351	0.0454
12661	0.2238	0.0520	0.0978	0.0030	0.2238	0.0803
17031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17061	0.3884	0.3884	0.3884	0.3884	0.3884	0.0000
6870	0.3568	0.2612	0.3090	0.2612	0.3568	0.0676
2011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9141	0.0890	0.0890	0.0890	0.0890	0.0890	0.0000
9431	0.0020	0.0012	0.0016	0.0012	0.0020	0.0006
14491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14611	0.0055	0.0055	0.0055	0.0055	0.0055	0.0000
14691	0.2565	0.0288	0.1427	0.0288	0.2565	0.1610
6050	0.0708	0.0370	0.0520	0.0370	0.0708	0.0172
6130	0.1050	0.0866	0.0717	0.0063	0.1050	0.0444
6150	0.0860	0.1098	0.0846	0.0054	0.1476	0.0524
14981	0.0871	0.0452	0.0587	0.0046	0.1289	0.0448
6190	0.0891	0.3582	0.1244	0.0029	0.3582	0.1111
15011	0.0579	0.2506	0.1358	0.0049	0.4371	0.1417
6610	0.1002	0.0771	0.0630	0.0052	0.1002	0.0273
15361	0.0430	0.1110	0.0605	0.0074	0.1267	0.0449
18941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
331	0.4454	0.4454	0.4454	0.4454	0.4454	0.0000
471	0.0782	0.0107	0.0444	0.0107	0.0782	0.0477
1801	0.1191	0.0428	0.0725	0.0428	0.1191	0.0408
2101	0.1551	0.2485	0.1460	0.0713	0.2485	0.0764
740	0.2952	0.2306	0.2124	0.1433	0.2952	0.0568
3681	0.1952	0.4266	0.1940	0.0659	0.4266	0.1269
5741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5911	0.1610	0.1610	0.1610	0.1610	0.1610	0.0000
6251	0.1198	0.1963	0.1580	0.1198	0.1963	0.0541
6281	0.0140	0.0555	0.0277	0.0137	0.0555	0.0240
6411	0.0884	0.0030	0.1435	0.0030	0.2979	0.1269
6561	0.1662	0.1413	0.1404	0.0262	0.2184	0.0705
11091	0.0889	0.1855	0.1699	0.0151	0.3396	0.1184
12291	0.1152	0.1807	0.1572	0.0028	0.2808	0.0842
4890	0.0125	0.5207	0.1005	0.0125	0.5207	0.1714
11791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11841	0.0943	0.0943	0.0943	0.0943	0.0943	0.0000
4340	0.1962	0.2087	0.2024	0.1962	0.2087	0.0088
11921	0.1408	0.0806	0.1032	0.0806	0.1408	0.0328
4330	0.0478	0.1035	0.0779	0.0478	0.1035	0.0247
4410	0.1724	0.0921	0.1388	0.0866	0.1892	0.0469
4450	0.2269	0.3187	0.2172	0.1263	0.3187	0.0615
4470	0.2073	0.3432	0.2164	0.1014	0.3432	0.0764
12131	0.0759	0.1234	0.0649	0.0058	0.2216	0.0755
12151	0.1508	0.1806	0.1974	0.1148	0.2869	0.0603
4590	0.1509	0.2633	0.1290	0.0105	0.2633	0.0813
12421	0.1949	0.0920	0.1587	0.0664	0.2835	0.0724
4740	0.0708	0.1183	0.0987	0.0066	0.2059	0.0560
4960	0.0934	0.1709	0.1204	0.0632	0.1889	0.0405
12781	0.1407	0.1378	0.1309	0.0046	0.2578	0.0827
5040	0.0518	0.1808	0.0630	0.0052	0.1808	0.0452
17011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17081	0.0908	0.0908	0.0908	0.0908	0.0908	0.0000
1981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8941	0.0569	0.0569	0.0569	0.0569	0.0569	0.0000
8971	0.0375	0.0124	0.0250	0.0124	0.0375	0.0178
9051	0.0851	0.0150	0.0806	0.0150	0.1417	0.0634
3080	0.0495	0.0331	0.0399	0.0052	0.0718	0.0280
9301	0.1272	0.1167	0.1331	0.0075	0.3448	0.1274
9311	0.1636	0.2764	0.1342	0.0390	0.2764	0.1040
3110	0.2126	0.2526	0.1097	0.0019	0.2526	0.1069
3130	0.2397	0.2144	0.1469	0.0028	0.3532	0.1527
14461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14471	0.1779	0.1779	0.1779	0.1779	0.1779	0.0000
14551	0.2513	0.1373	0.1943	0.1373	0.2513	0.0806
14781	0.1341	0.1058	0.1246	0.1058	0.1341	0.0163
15621	0.1273	0.1400	0.1372	0.1078	0.1737	0.0277
6590	0.0028	0.0346	0.0141	0.0028	0.0346	0.0124
15671	0.0061	0.0000	0.0234	0.0000	0.0711	0.0252
15941	0.0196	0.0404	0.0324	0.0037	0.0632	0.0197
16381	0.0178	0.0055	0.0186	0.0000	0.0463	0.0154
16411	0.2468	0.0623	0.0938	0.0003	0.2468	0.0813
18931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19051	0.0188	0.0188	0.0188	0.0188	0.0188	0.0000
21111	0.2309	0.0904	0.1606	0.0904	0.2309	0.0993
21321	0.0218	0.0145	0.0474	0.0145	0.1059	0.0508
191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
391	0.0422	0.0422	0.0422	0.0422	0.0422	0.0000
50	0.0150	0.5054	0.2602	0.0150	0.5054	0.3467
481	0.1930	0.0000	0.0647	0.0000	0.1930	0.1111
621	0.0715	0.0860	0.1453	0.0715	0.2258	0.0779
330	0.0277	0.0021	0.0060	0.0000	0.0277	0.0121
631	0.2849	0.0058	0.0779	0.0021	0.2849	0.1124
360	0.2081	0.0330	0.0385	0.0000	0.2081	0.0759
671	0.0243	0.0102	0.0247	0.0012	0.1143	0.0384
921	0.0709	0.0957	0.0631	0.0027	0.1389	0.0417
961	0.0790	0.0595	0.0626	0.0014	0.1044	0.0352
340	0.0616	0.0626	0.0433	0.0017	0.2180	0.0616
5671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2061	0.5054	0.5054	0.5054	0.5054	0.5054	0.0000
750	0.3589	0.3376	0.3482	0.3376	0.3589	0.0150
2860	0.0762	0.2024	0.1914	0.0762	0.2957	0.1101
2111	0.1110	0.1796	0.1499	0.1110	0.1835	0.0371
760	0.0312	0.3562	0.0856	0.0089	0.3562	0.1515
2581	0.0735	0.0984	0.0560	0.0008	0.0984	0.0373
2681	0.0464	0.0418	0.0511	0.0167	0.0961	0.0237
770	0.0488	0.1526	0.0310	0.0009	0.1526	0.0513
2721	0.0959	0.0415	0.0741	0.0352	0.1209	0.0282
2751	0.0871	0.1064	0.0471	0.0033	0.1064	0.0334
780	0.0287	0.0377	0.0292	0.0004	0.0667	0.0222
2811	0.0729	0.0160	0.0659	0.0041	0.1256	0.0435
2831	0.0329	0.0369	0.0390	0.0130	0.0716	0.0186
1230	0.0041	0.1169	0.0321	0.0000	0.1202	0.0425
2851	0.0473	0.0204	0.0624	0.0023	0.3665	0.0883
2861	0.0156	0.0244	0.0284	0.0000	0.1026	0.0307
3111	0.0974	0.1042	0.0502	0.0122	0.1042	0.0265
3171	0.0919	0.2568	0.0662	0.0065	0.2568	0.0559
3541	0.0805	0.0847	0.0602	0.0112	0.1078	0.0298
3631	0.1028	0.1350	0.0775	0.0076	0.1350	0.0385
3731	0.0464	0.1448	0.0697	0.0214	0.1448	0.0283
3871	0.0411	0.0753	0.0538	0.0021	0.1751	0.0439
3901	0.0957	0.0898	0.0703	0.0001	0.2188	0.0520
1010	0.0668	0.2355	0.0372	0.0029	0.2355	0.0477
1090	0.0424	0.1155	0.0387	0.0000	0.1155	0.0328
1100	0.0075	0.1433	0.0318	0.0019	0.1433	0.0381
1130	0.0418	0.0025	0.0357	0.0009	0.1027	0.0304
1170	0.0127	0.0894	0.0490	0.0000	0.7374	0.1384
1690	0.1423	0.0000	0.0757	0.0000	0.5170	0.1043
4021	0.0789	0.0091	0.0454	0.0008	0.1080	0.0330
4201	0.1119	0.1211	0.0987	0.0000	0.2168	0.0626
4241	0.1364	0.1784	0.0875	0.0000	0.1891	0.0508
1140	0.1161	0.1053	0.0854	0.0153	0.1838	0.0431
4371	0.0205	0.0238	0.0353	0.0000	0.3207	0.0574
1180	0.0379	0.0123	0.0310	0.0000	0.2030	0.0489
4401	0.0882	0.0415	0.0679	0.0000	0.1965	0.0483
4671	0.0752	0.0879	0.0602	0.0049	0.1373	0.0333
4691	0.0731	0.0900	0.0787	0.0044	0.2156	0.0529
4721	0.0947	0.0413	0.0737	0.0000	0.1926	0.0445
4741	0.0851	0.0829	0.0711	0.0000	0.2005	0.0473
2850	0.0376	0.4904	0.0435	0.0000	0.4904	0.0763
2890	0.0549	0.4221	0.0455	0.0000	0.4221	0.0808
4821	0.1418	0.0254	0.0561	0.0079	0.1681	0.0390
4881	0.0978	0.0505	0.0676	0.0064	0.2201	0.0509
1470	0.1128	0.1635	0.0301	0.0001	0.1635	0.0296
5021	0.1515	0.0302	0.0718	0.0000	0.2122	0.0488
1410	0.0001	0.2899	0.0234	0.0000	0.2899	0.0506
