ID	TOTAL PRON	AUXILIARY VERBS	1ST SINGULAR	3RD PLURAL	UNIQUE	NUMBERS	PREPOSITIONS	TOTAL 2ND	CONJUNCTIONS	ARTICLES	SWEAR WORDS	ABBREVIATIONS	1ST PLURAL	FUNCTION WORDS	3RD SINGULAR	SIXLTR	FUTURE TENSE	PERSONAL PRON	QUANTIFIERS	WPS	PRESENT TENSE	NEGATIONS	IMPERSONAL PRON	ADVERBS	PAST TENSE	COMMON VERBS	
3560	21.8750	0.0000	6.2500	0.0000	93.7500	0.0000	6.2500	0.0000	3.1250	0.0000	0.0000	0.0000	0.0000	43.7500	0.0000	15.6250	0.0000	6.2500	12.5000	16.0000	0.0000	0.0000	15.6250	0.0000	3.1250	3.1250	
10011	16.6667	10.0000	6.6667	0.0000	90.0000	3.3333	13.3333	3.3333	3.3333	10.0000	0.0000	0.0000	0.0000	60.0000	0.0000	20.0000	3.3333	10.0000	0.0000	15.0000	6.6667	0.0000	6.6667	3.3333	0.0000	13.3333	
10151	16.2500	3.7500	12.5000	0.0000	76.2500	5.0000	11.2500	0.0000	10.0000	6.2500	0.0000	0.0000	0.0000	52.5000	0.0000	20.0000	0.0000	12.5000	2.5000	80.0000	5.0000	0.0000	3.7500	5.0000	2.5000	7.5000	
10371	14.2857	0.0000	10.7143	0.0000	92.8571	0.0000	14.2857	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	50.0000	0.0000	32.1429	0.0000	10.7143	7.1429	9.3333	3.5714	0.0000	3.5714	3.5714	10.7143	14.2857	
13441	10.9375	6.2500	3.1250	0.0000	78.1250	3.1250	12.5000	0.0000	6.2500	7.8125	0.0000	0.0000	1.5625	56.2500	0.0000	21.8750	0.0000	4.6875	3.1250	16.0000	7.8125	1.5625	6.2500	6.2500	1.5625	9.3750	
13501	17.8571	0.0000	10.7143	0.0000	85.7143	3.5714	14.2857	3.5714	7.1429	10.7143	0.0000	0.0000	0.0000	53.5714	0.0000	14.2857	0.0000	14.2857	0.0000	9.3333	7.1429	0.0000	3.5714	0.0000	3.5714	10.7143	
5430	3.7500	0.0000	1.2500	0.0000	66.2500	0.0000	7.5000	0.0000	1.2500	1.2500	0.0000	0.0000	0.0000	17.5000	0.0000	25.0000	0.0000	1.2500	2.5000	26.6667	2.5000	0.0000	2.5000	1.2500	0.0000	2.5000	
6310	20.0000	13.3333	6.6667	0.0000	100.0000	0.0000	6.6667	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	53.3333	0.0000	13.3333	0.0000	6.6667	0.0000	7.5000	13.3333	0.0000	13.3333	0.0000	0.0000	13.3333	
6350	5.4054	2.7027	0.0000	0.0000	83.7838	0.0000	10.8108	0.0000	2.7027	13.5135	0.0000	0.0000	0.0000	45.9459	0.0000	27.0270	0.0000	0.0000	8.1081	18.5000	5.4054	0.0000	5.4054	5.4054	0.0000	5.4054	
13751	12.1212	9.0909	3.0303	0.0000	87.8788	3.0303	12.1212	0.0000	3.0303	12.1212	0.0000	0.0000	0.0000	51.5152	3.0303	24.2424	0.0000	6.0606	3.0303	16.5000	9.0909	0.0000	6.0606	3.0303	6.0606	18.1818	
5980	12.1212	6.0606	3.0303	3.0303	96.9697	3.0303	15.1515	0.0000	9.0909	6.0606	0.0000	0.0000	0.0000	48.4848	0.0000	27.2727	0.0000	6.0606	0.0000	33.0000	3.0303	3.0303	6.0606	3.0303	3.0303	6.0606	
14311	2.9412	11.7647	2.9412	0.0000	91.1765	2.9412	2.9412	0.0000	2.9412	14.7059	0.0000	2.9412	0.0000	41.1765	0.0000	23.5294	0.0000	2.9412	5.8824	11.3333	11.7647	0.0000	0.0000	0.0000	0.0000	11.7647	
18271	6.4516	0.0000	0.0000	0.0000	80.6452	0.0000	6.4516	0.0000	0.0000	3.2258	0.0000	0.0000	0.0000	16.1290	0.0000	29.0323	0.0000	0.0000	0.0000	31.0000	0.0000	0.0000	6.4516	0.0000	0.0000	0.0000	
4971	12.6984	8.4656	3.1746	0.5291	64.5503	2.1164	12.6984	0.0000	10.0529	6.8783	0.0000	0.0000	1.0582	56.0847	1.0582	24.8677	0.5291	5.8201	3.1746	27.0000	9.5238	0.5291	6.8783	5.2910	3.7037	15.8730	
5271	3.5088	7.0175	3.5088	0.0000	84.2105	0.0000	15.7895	0.0000	5.2632	10.5263	0.0000	0.0000	0.0000	40.3509	0.0000	26.3158	0.0000	3.5088	1.7544	28.5000	7.0175	0.0000	0.0000	0.0000	1.7544	8.7719	
5301	25.0000	12.5000	0.0000	0.0000	100.0000	0.0000	12.5000	12.5000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	25.0000	0.0000	12.5000	0.0000	8.0000	12.5000	0.0000	12.5000	0.0000	0.0000	12.5000	
6691	7.1429	0.0000	5.3571	0.0000	71.4286	5.3571	16.0714	0.0000	1.7857	10.7143	0.0000	0.0000	0.0000	42.8571	0.0000	12.5000	0.0000	5.3571	3.5714	14.0000	1.7857	0.0000	1.7857	1.7857	3.5714	5.3571	
2020	11.1111	11.1111	11.1111	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	0.0000	44.4444	0.0000	22.2222	0.0000	11.1111	11.1111	9.0000	11.1111	0.0000	0.0000	0.0000	0.0000	11.1111	
6791	15.9091	6.8182	4.5455	0.0000	86.3636	0.0000	13.6364	0.0000	2.2727	15.9091	0.0000	0.0000	0.0000	56.8182	2.2727	18.1818	0.0000	6.8182	2.2727	14.6667	13.6364	0.0000	9.0909	2.2727	0.0000	13.6364	
10601	1.4706	5.8824	0.0000	0.0000	72.0588	0.0000	14.7059	0.0000	8.8235	14.7059	0.0000	0.0000	0.0000	51.4706	0.0000	25.0000	0.0000	0.0000	8.8235	34.0000	7.3529	2.9412	1.4706	2.9412	0.0000	7.3529	
10721	3.4483	8.6207	0.0000	0.0000	74.1379	0.0000	6.8966	0.0000	3.4483	10.3448	0.0000	0.0000	0.0000	39.6552	0.0000	12.0690	0.0000	0.0000	5.1724	29.0000	8.6207	0.0000	3.4483	5.1724	3.4483	13.7931	
10751	13.6364	9.0909	0.0000	0.0000	95.4545	4.5455	9.0909	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	54.5455	0.0000	18.1818	4.5455	0.0000	4.5455	11.0000	9.0909	0.0000	13.6364	4.5455	0.0000	18.1818	
12741	8.2090	5.2239	0.0000	1.4925	69.4030	1.4925	15.6716	1.4925	5.9701	11.1940	0.0000	0.0000	0.0000	48.5075	0.0000	20.8955	0.7463	2.9851	1.4925	33.5000	8.2090	0.7463	5.2239	5.2239	0.7463	10.4478	
12861	8.7179	4.1026	1.0256	0.5128	58.9744	1.5385	19.4872	2.5641	6.1538	12.3077	0.0000	0.0000	0.0000	57.9487	0.5128	20.5128	1.5385	4.6154	4.1026	21.6667	5.6410	0.0000	4.1026	6.1538	1.0256	8.7179	
16051	6.9519	9.0909	1.6043	1.0695	68.4492	2.1390	8.5561	0.0000	6.9519	8.0214	0.0000	1.0695	0.0000	45.4545	0.0000	22.9947	2.1390	2.6738	4.8128	26.7143	4.8128	2.1390	4.2781	3.2086	0.5348	10.6952	
17021	10.0000	10.0000	6.6667	0.0000	83.3333	0.0000	13.3333	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	66.6667	0.0000	16.6667	3.3333	6.6667	6.6667	15.0000	3.3333	3.3333	3.3333	16.6667	3.3333	10.0000	
17051	33.3333	16.6667	16.6667	0.0000	100.0000	0.0000	16.6667	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	83.3333	0.0000	16.6667	0.0000	16.6667	0.0000	6.0000	0.0000	0.0000	16.6667	33.3333	16.6667	16.6667	
17071	11.1111	11.1111	1.3889	0.0000	75.0000	1.3889	9.7222	2.7778	8.3333	9.7222	0.0000	0.0000	0.0000	58.3333	0.0000	19.4444	1.3889	4.1667	0.0000	36.0000	6.9444	4.1667	6.9444	6.9444	4.1667	13.8889	
6860	5.0847	8.4746	3.3898	0.0000	77.9661	0.0000	11.8644	0.0000	5.0847	8.4746	0.0000	0.0000	0.0000	42.3729	0.0000	16.9492	1.6949	3.3898	1.6949	14.7500	5.0847	1.6949	1.6949	3.3898	1.6949	13.5593	
7170	9.6154	9.6154	0.0000	0.0000	75.0000	0.0000	11.5385	0.0000	7.6923	15.3846	0.0000	0.0000	0.0000	59.6154	0.0000	13.4615	1.9231	0.0000	1.9231	17.3333	9.6154	1.9231	9.6154	5.7692	0.0000	11.5385	
20621	9.1954	3.4483	5.7471	0.0000	71.2644	6.8966	10.3448	0.0000	3.4483	5.7471	0.0000	0.0000	0.0000	36.7816	0.0000	19.5402	0.0000	5.7471	2.2989	21.7500	3.4483	0.0000	3.4483	3.4483	2.2989	5.7471	
20761	17.5676	8.1081	2.7027	0.0000	71.6216	1.3514	16.2162	1.3514	8.1081	9.4595	0.0000	0.0000	0.0000	64.8649	1.3514	27.0270	0.0000	5.4054	1.3514	37.0000	12.1622	0.0000	12.1622	4.0541	1.3514	13.5135	
7740	17.3410	6.9364	9.2486	2.8902	55.4913	1.1561	9.8266	0.5780	6.9364	10.9827	0.0000	0.0000	0.0000	56.6474	0.0000	10.9827	1.1561	12.7168	2.8902	34.6000	5.7803	0.0000	4.6243	4.6243	6.3584	13.8728	
20871	25.5814	10.4651	10.4651	0.0000	73.2558	0.0000	10.4651	9.3023	5.8140	3.4884	0.0000	0.0000	0.0000	61.6279	0.0000	13.9535	1.1628	19.7674	2.3256	12.2857	8.1395	1.1628	5.8140	5.8140	4.6512	17.4419	
7750	18.3486	4.5872	10.0917	0.9174	67.8899	0.0000	15.5963	0.0000	6.4220	7.3394	0.0000	0.0000	0.0000	58.7156	0.0000	14.6789	0.0000	11.0092	3.6697	54.5000	2.7523	0.0000	7.3394	5.5046	5.5046	10.0917	
20941	8.3333	5.5556	0.0000	0.0000	83.3333	0.0000	8.3333	8.3333	8.3333	11.1111	0.0000	0.0000	0.0000	52.7778	0.0000	13.8889	0.0000	8.3333	5.5556	36.0000	2.7778	0.0000	0.0000	8.3333	5.5556	8.3333	
7760	12.0000	0.0000	4.0000	0.0000	88.0000	0.0000	8.0000	4.0000	12.0000	8.0000	0.0000	0.0000	0.0000	52.0000	0.0000	12.0000	0.0000	8.0000	8.0000	8.3333	4.0000	0.0000	4.0000	4.0000	4.0000	8.0000	
20951	19.5804	6.9930	9.7902	0.0000	65.7343	0.6993	10.4895	3.4965	7.6923	5.5944	0.0000	0.0000	0.0000	56.6434	0.0000	13.2867	0.6993	13.2867	2.7972	17.8750	8.3916	0.0000	6.2937	4.8951	6.2937	17.4825	
20961	26.0870	4.3478	8.6957	4.3478	91.3043	0.0000	8.6957	13.0435	4.3478	0.0000	0.0000	0.0000	0.0000	52.1739	0.0000	21.7391	0.0000	26.0870	4.3478	23.0000	8.6957	0.0000	0.0000	4.3478	4.3478	13.0435	
21251	22.2222	2.7778	8.3333	5.5556	88.8889	0.0000	16.6667	8.3333	5.5556	5.5556	0.0000	0.0000	0.0000	55.5556	0.0000	8.3333	2.7778	22.2222	2.7778	36.0000	5.5556	0.0000	0.0000	2.7778	0.0000	8.3333	
21261	13.0435	13.0435	8.6957	0.0000	100.0000	0.0000	17.3913	0.0000	4.3478	8.6957	0.0000	0.0000	0.0000	60.8696	0.0000	13.0435	4.3478	8.6957	4.3478	7.6667	13.0435	0.0000	4.3478	4.3478	0.0000	21.7391	
21281	8.0000	4.0000	0.0000	0.0000	92.0000	0.0000	8.0000	4.0000	4.0000	4.0000	0.0000	0.0000	0.0000	48.0000	0.0000	8.0000	0.0000	4.0000	8.0000	6.2500	4.0000	0.0000	4.0000	16.0000	4.0000	8.0000	
21421	24.5283	1.8868	5.6604	0.0000	83.0189	3.7736	15.0943	11.3208	3.7736	3.7736	0.0000	0.0000	1.8868	52.8302	0.0000	11.3208	0.0000	18.8679	3.7736	26.5000	9.4340	0.0000	5.6604	1.8868	5.6604	15.0943	
21461	16.6667	0.0000	0.0000	0.0000	100.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	16.6667	0.0000	16.6667	8.3333	12.0000	8.3333	0.0000	0.0000	8.3333	0.0000	8.3333	
22111	20.0000	15.0000	0.0000	0.0000	100.0000	0.0000	10.0000	15.0000	0.0000	5.0000	0.0000	0.0000	5.0000	60.0000	0.0000	10.0000	0.0000	20.0000	5.0000	6.6667	15.0000	0.0000	0.0000	5.0000	5.0000	20.0000	
1151	9.8361	12.2951	3.2787	2.4590	69.6721	4.9180	13.9344	0.0000	6.5574	13.1148	0.0000	0.0000	0.0000	61.4754	0.0000	29.5082	4.0984	5.7377	2.4590	17.4286	7.3770	0.8197	4.0984	1.6393	0.8197	14.7541	
1181	8.5714	5.7143	2.8571	0.0000	68.5714	0.0000	8.5714	0.0000	10.0000	11.4286	0.0000	0.0000	0.0000	51.4286	0.0000	25.7143	0.0000	2.8571	4.2857	14.0000	7.1429	1.4286	5.7143	2.8571	0.0000	7.1429	
200	18.1818	9.0909	9.0909	0.0000	95.4545	0.0000	13.6364	4.5455	0.0000	9.0909	0.0000	0.0000	0.0000	59.0909	0.0000	18.1818	0.0000	13.6364	4.5455	22.0000	9.0909	4.5455	4.5455	0.0000	0.0000	9.0909	
210	22.7273	9.0909	11.3636	0.0000	86.3636	0.0000	4.5455	4.5455	2.2727	4.5455	0.0000	0.0000	0.0000	50.0000	0.0000	29.5455	0.0000	15.9091	2.2727	11.0000	2.2727	0.0000	6.8182	4.5455	11.3636	13.6364	
1371	9.5890	8.9041	0.6849	0.0000	59.5890	2.0548	15.0685	4.1096	6.8493	8.2192	0.0000	0.0000	0.0000	54.7945	0.0000	22.6027	1.3699	4.7945	4.1096	29.2000	8.2192	0.0000	4.7945	3.4247	2.0548	14.3836	
1381	5.8824	0.0000	0.0000	0.0000	100.0000	11.7647	5.8824	0.0000	5.8824	0.0000	0.0000	0.0000	0.0000	23.5294	0.0000	35.2941	0.0000	0.0000	0.0000	17.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	
280	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	20.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	40.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	20.0000	0.0000	0.0000	0.0000	0.0000	20.0000	
520	12.5000	8.3333	4.1667	1.3889	77.7778	1.3889	9.7222	0.0000	9.7222	12.5000	0.0000	0.0000	0.0000	58.3333	0.0000	29.1667	2.7778	5.5556	1.3889	18.0000	9.7222	0.0000	6.9444	5.5556	1.3889	13.8889	
1380	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	12.5000	0.0000	0.0000	12.5000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	12.5000	4.0000	12.5000	0.0000	0.0000	12.5000	0.0000	12.5000	
4451	3.0928	5.1546	0.0000	0.0000	82.4742	0.0000	9.2784	1.0309	6.1856	12.3711	0.0000	1.0309	0.0000	44.3299	0.0000	28.8660	0.0000	1.0309	5.1546	24.2500	4.1237	0.0000	2.0619	7.2165	1.0309	7.2165	
4461	6.5217	2.1739	2.1739	0.0000	65.2174	0.0000	17.3913	0.0000	6.5217	19.5652	0.0000	0.0000	2.1739	63.0435	0.0000	30.4348	0.0000	4.3478	10.8696	46.0000	6.5217	0.0000	2.1739	0.0000	0.0000	6.5217	
6431	8.6957	4.3478	1.4493	0.0000	62.3188	0.7246	18.8406	0.0000	6.5217	13.7681	0.0000	0.0000	0.7246	58.6957	0.0000	25.3623	0.0000	2.1739	5.7971	19.7143	7.2464	0.7246	6.5217	2.8986	0.0000	7.2464	
7671	8.9286	14.2857	0.0000	0.0000	80.3571	0.0000	12.5000	0.0000	3.5714	5.3571	0.0000	0.0000	1.7857	53.5714	0.0000	23.2143	0.0000	1.7857	5.3571	11.2000	14.2857	0.0000	7.1429	7.1429	0.0000	14.2857	
7691	17.0213	8.5106	6.3830	0.0000	76.5957	2.1277	8.5106	0.0000	6.3830	0.0000	0.0000	0.0000	0.0000	48.9362	0.0000	21.2766	2.1277	6.3830	2.1277	47.0000	14.8936	2.1277	10.6383	6.3830	0.0000	19.1489	
8001	16.4179	7.4627	5.9701	0.0000	82.0896	2.9851	10.4478	1.4925	10.4478	1.4925	0.0000	0.0000	0.0000	50.7463	0.0000	28.3582	1.4925	7.4627	2.9851	13.4000	7.4627	4.4776	8.9552	1.4925	1.4925	11.9403	
8241	14.2077	6.0109	1.0929	0.0000	62.2951	0.5464	13.1148	3.8251	6.5574	5.4645	0.0000	0.0000	2.1858	56.2842	0.0000	14.2077	0.0000	7.1038	6.0109	30.5000	8.1967	1.6393	7.1038	10.3825	1.0929	10.9290	
2670	4.5455	6.8182	0.0000	0.0000	86.3636	6.8182	11.3636	2.2727	9.0909	9.0909	0.0000	0.0000	0.0000	45.4545	0.0000	13.6364	0.0000	2.2727	2.2727	44.0000	6.8182	0.0000	2.2727	6.8182	0.0000	6.8182	
2700	0.0000	20.0000	0.0000	0.0000	100.0000	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.0000	0.0000	60.0000	0.0000	0.0000	0.0000	5.0000	20.0000	0.0000	0.0000	0.0000	0.0000	20.0000	
8311	7.5630	9.2437	2.5210	0.0000	68.0672	4.2017	16.8067	0.0000	9.2437	5.0420	0.0000	0.0000	0.8403	54.6218	0.0000	15.9664	1.6807	3.3613	5.0420	19.8333	9.2437	0.0000	4.2017	4.2017	0.8403	12.6050	
2680	20.0000	6.6667	0.0000	0.0000	100.0000	0.0000	6.6667	6.6667	6.6667	0.0000	0.0000	0.0000	0.0000	46.6667	0.0000	26.6667	0.0000	6.6667	0.0000	5.0000	13.3333	0.0000	13.3333	6.6667	0.0000	13.3333	
2710	4.5455	0.0000	0.0000	0.0000	90.9091	0.0000	13.6364	0.0000	9.0909	4.5455	0.0000	0.0000	0.0000	50.0000	0.0000	22.7273	0.0000	0.0000	13.6364	11.0000	4.5455	0.0000	4.5455	4.5455	0.0000	4.5455	
8321	0.0000	14.2857	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	0.0000	0.0000	42.8571	0.0000	28.5714	0.0000	0.0000	14.2857	7.0000	14.2857	0.0000	0.0000	14.2857	0.0000	14.2857	
2690	40.0000	0.0000	20.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.0000	0.0000	20.0000	0.0000	20.0000	0.0000	5.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	
8471	11.3402	11.3402	1.0309	0.0000	77.3196	0.0000	10.3093	1.0309	7.2165	11.3402	0.0000	0.0000	1.0309	59.7938	0.0000	12.3711	3.0928	3.0928	5.1546	24.2500	8.2474	2.0619	8.2474	6.1856	0.0000	14.4330	
8501	17.0732	0.0000	4.8780	0.0000	85.3659	2.4390	7.3171	4.8780	4.8780	2.4390	0.0000	0.0000	0.0000	31.7073	0.0000	29.2683	0.0000	9.7561	0.0000	20.5000	2.4390	0.0000	7.3171	0.0000	0.0000	2.4390	
8661	11.7647	2.9412	4.4118	0.0000	83.8235	1.4706	8.8235	0.0000	4.4118	8.8235	0.0000	0.0000	0.0000	42.6471	0.0000	22.0588	0.0000	4.4118	0.0000	17.0000	5.8824	0.0000	7.3529	8.8235	1.4706	7.3529	
2820	9.0909	0.0000	0.0000	0.0000	90.9091	0.0000	18.1818	0.0000	0.0000	9.0909	0.0000	0.0000	0.0000	45.4545	0.0000	18.1818	0.0000	0.0000	0.0000	5.5000	9.0909	0.0000	9.0909	9.0909	0.0000	9.0909	
3160	16.6667	0.0000	8.3333	0.0000	100.0000	8.3333	0.0000	8.3333	0.0000	8.3333	0.0000	0.0000	0.0000	25.0000	0.0000	33.3333	0.0000	16.6667	0.0000	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8801	17.0000	7.0000	9.0000	0.0000	77.0000	0.0000	13.0000	2.0000	9.0000	3.0000	0.0000	1.0000	0.0000	57.0000	0.0000	15.0000	1.0000	11.0000	1.0000	20.0000	5.0000	1.0000	6.0000	9.0000	1.0000	10.0000	
3090	12.5000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	12.5000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	37.5000	0.0000	12.5000	0.0000	4.0000	0.0000	0.0000	0.0000	12.5000	0.0000	0.0000	
3100	17.0732	3.6585	7.3171	2.4390	80.4878	2.4390	17.0732	0.0000	3.6585	3.6585	0.0000	1.2195	0.0000	56.0976	0.0000	15.8537	0.0000	9.7561	2.4390	9.1111	3.6585	2.4390	7.3171	7.3171	3.6585	8.5366	
3150	14.7059	8.8235	5.8824	2.9412	91.1765	0.0000	14.7059	2.9412	0.0000	5.8824	0.0000	0.0000	0.0000	52.9412	0.0000	23.5294	0.0000	11.7647	0.0000	17.0000	8.8235	0.0000	2.9412	8.8235	5.8824	14.7059	
3330	21.4286	7.1429	14.2857	0.0000	85.7143	3.5714	14.2857	3.5714	7.1429	0.0000	0.0000	0.0000	0.0000	53.5714	0.0000	10.7143	0.0000	17.8571	0.0000	7.0000	0.0000	0.0000	3.5714	7.1429	7.1429	7.1429	
8811	7.0423	9.8592	0.0000	0.0000	70.4225	5.6338	18.3099	2.8169	1.4085	7.0423	0.0000	0.0000	1.4085	45.0704	0.0000	19.7183	4.2254	4.2254	1.4085	17.7500	4.2254	0.0000	2.8169	1.4085	1.4085	15.4930	
8911	14.2857	10.7143	3.5714	7.1429	82.1429	0.0000	3.5714	0.0000	3.5714	10.7143	0.0000	0.0000	0.0000	53.5714	0.0000	7.1429	0.0000	10.7143	3.5714	14.0000	14.2857	0.0000	3.5714	14.2857	3.5714	17.8571	
9111	26.5957	5.3191	3.1915	1.0638	65.9574	0.0000	15.9574	7.4468	10.6383	0.0000	0.0000	0.0000	0.0000	61.7021	0.0000	12.7660	1.0638	11.7021	0.0000	18.8000	13.8298	1.0638	14.8936	7.4468	0.0000	17.0213	
9471	7.6142	6.5990	1.5228	0.5076	63.9594	0.5076	20.3046	0.0000	4.5685	10.6599	0.0000	0.0000	0.0000	55.3299	0.0000	20.8122	2.5381	2.0305	5.0761	28.1429	4.5685	0.0000	5.5838	2.5381	1.5228	11.1675	
13401	21.1765	9.4118	11.7647	0.0000	67.0588	0.0000	7.0588	0.0000	5.8824	9.4118	0.0000	0.0000	0.0000	58.8235	0.0000	12.9412	2.3529	11.7647	0.0000	42.5000	7.0588	1.1765	9.4118	4.7059	9.4118	21.1765	
13461	20.0000	10.0000	5.0000	0.0000	100.0000	0.0000	5.0000	5.0000	5.0000	10.0000	0.0000	0.0000	0.0000	65.0000	0.0000	20.0000	0.0000	10.0000	10.0000	10.0000	15.0000	0.0000	10.0000	5.0000	5.0000	20.0000	
13701	33.3333	0.0000	16.6667	0.0000	88.8889	0.0000	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	0.0000	44.4444	0.0000	5.5556	0.0000	16.6667	0.0000	9.0000	11.1111	0.0000	16.6667	11.1111	5.5556	16.6667	
13951	24.1379	6.8966	10.3448	0.0000	79.3103	0.0000	6.8966	0.0000	0.0000	6.8966	0.0000	0.0000	0.0000	58.6207	0.0000	13.7931	0.0000	10.3448	10.3448	29.0000	6.8966	0.0000	13.7931	3.4483	6.8966	13.7931	
14951	10.0000	6.6667	3.3333	0.0000	86.6667	1.6667	15.0000	0.0000	10.0000	1.6667	0.0000	0.0000	0.0000	58.3333	0.0000	13.3333	1.6667	3.3333	3.3333	15.0000	5.0000	1.6667	6.6667	10.0000	3.3333	11.6667	
6210	7.1429	7.1429	0.0000	0.0000	85.7143	0.0000	7.1429	7.1429	0.0000	21.4286	0.0000	0.0000	0.0000	50.0000	0.0000	14.2857	0.0000	7.1429	0.0000	14.0000	14.2857	7.1429	0.0000	0.0000	0.0000	14.2857	
15001	15.0000	10.0000	5.0000	0.0000	100.0000	0.0000	5.0000	0.0000	5.0000	5.0000	0.0000	0.0000	0.0000	55.0000	0.0000	25.0000	5.0000	5.0000	10.0000	10.0000	5.0000	5.0000	10.0000	5.0000	5.0000	15.0000	
15041	25.0000	0.0000	12.5000	0.0000	100.0000	0.0000	25.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	62.5000	0.0000	12.5000	0.0000	12.5000	0.0000	8.0000	12.5000	0.0000	12.5000	12.5000	12.5000	25.0000	
6250	18.1818	18.1818	4.5455	0.0000	95.4545	0.0000	9.0909	0.0000	4.5455	9.0909	0.0000	0.0000	4.5455	77.2727	0.0000	4.5455	0.0000	9.0909	4.5455	11.0000	13.6364	0.0000	9.0909	13.6364	9.0909	22.7273	
15111	15.0000	15.0000	10.0000	0.0000	100.0000	0.0000	5.0000	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	30.0000	0.0000	10.0000	5.0000	10.0000	15.0000	0.0000	5.0000	5.0000	5.0000	20.0000	
15421	10.0000	5.0000	10.0000	0.0000	95.0000	5.0000	5.0000	0.0000	0.0000	5.0000	5.0000	0.0000	0.0000	50.0000	0.0000	15.0000	0.0000	10.0000	10.0000	6.6667	5.0000	0.0000	0.0000	10.0000	5.0000	10.0000	
18261	17.0732	4.8780	7.3171	0.0000	78.0488	0.0000	14.6341	0.0000	4.8780	4.8780	0.0000	0.0000	0.0000	51.2195	0.0000	26.8293	0.0000	7.3171	2.4390	13.6667	9.7561	0.0000	9.7561	4.8780	0.0000	9.7561	
18331	11.1111	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	22.2222	0.0000	11.1111	0.0000	0.0000	0.0000	9.0000	11.1111	0.0000	11.1111	11.1111	0.0000	11.1111	
4941	12.0000	8.0000	10.0000	0.0000	76.0000	0.0000	16.0000	2.0000	8.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	26.0000	0.0000	12.0000	8.0000	8.3333	6.0000	0.0000	0.0000	4.0000	0.0000	8.0000	
10561	8.0645	4.8387	6.4516	0.0000	85.4839	12.9032	6.4516	0.0000	3.2258	8.0645	0.0000	0.0000	0.0000	29.0323	0.0000	22.5806	0.0000	6.4516	4.8387	62.0000	3.2258	0.0000	1.6129	1.6129	0.0000	6.4516	
10671	11.7647	2.9412	8.8235	0.0000	85.2941	5.8824	17.6471	0.0000	2.9412	11.7647	0.0000	0.0000	0.0000	47.0588	0.0000	8.8235	0.0000	8.8235	0.0000	11.3333	2.9412	0.0000	2.9412	2.9412	5.8824	8.8235	
16021	5.6180	2.2472	3.3708	0.0000	67.4157	7.8652	11.2360	0.0000	2.2472	4.4944	0.0000	0.0000	0.0000	30.3371	0.0000	25.8427	0.0000	3.3708	6.7416	44.5000	3.3708	0.0000	2.2472	1.1236	1.1236	4.4944	
16031	28.5714	14.2857	0.0000	0.0000	100.0000	0.0000	0.0000	28.5714	0.0000	14.2857	0.0000	0.0000	0.0000	57.1429	0.0000	0.0000	0.0000	28.5714	0.0000	3.5000	28.5714	0.0000	0.0000	0.0000	0.0000	28.5714	
16041	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16071	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	50.0000	0.0000	0.0000	50.0000	0.0000	50.0000	
