ID	DAYS	HOURS	MINUTES
5751	6.0000	125.0000	7472.0000
11801	1.0000	16.0000	937.0000
11811	1.0000	16.0000	931.0000
4230	1.0000	16.0000	921.0000
11821	1.0000	16.0000	917.0000
4710	7.0000	163.0000	9727.0000
12211	7.0000	168.0000	10046.0000
5180	6.0000	123.0000	7366.0000
5610	4.0000	73.0000	4350.0000
12661	7.0000	149.0000	8925.0000
17031	8.0000	169.0000	10092.0000
17061	7.0000	167.0000	9991.0000
6870	7.0000	148.0000	8864.0000
2011	9.0000	197.0000	11801.0000
8981	7.0000	162.0000	9684.0000
9141	7.0000	150.0000	8946.0000
9431	6.0000	138.0000	8225.0000
14491	2.0000	29.0000	1710.0000
14611	1.0000	23.0000	1359.0000
14691	1.0000	17.0000	993.0000
6050	1.0000	13.0000	751.0000
6130	1.0000	4.0000	196.0000
6150	1.0000	4.0000	188.0000
14981	7.0000	163.0000	9780.0000
6190	7.0000	162.0000	9718.0000
15011	7.0000	161.0000	9628.0000
6610	3.0000	68.0000	4028.0000
15361	6.0000	141.0000	8402.0000
18941	3.0000	51.0000	3034.0000
221	10.0000	228.0000	13657.0000
331	10.0000	223.0000	13377.0000
471	10.0000	222.0000	13296.0000
1801	9.0000	201.0000	12019.0000
2101	9.0000	195.0000	11691.0000
740	8.0000	184.0000	11040.0000
3681	8.0000	177.0000	10566.0000
5741	6.0000	125.0000	7480.0000
5911	6.0000	122.0000	7275.0000
6251	5.0000	110.0000	6562.0000
6281	5.0000	105.0000	6297.0000
6411	4.0000	96.0000	5757.0000
6561	4.0000	85.0000	5063.0000
11091	2.0000	39.0000	2295.0000
12291	7.0000	166.0000	9937.0000
4890	7.0000	155.0000	9251.0000
11791	1.0000	17.0000	988.0000
11841	1.0000	14.0000	787.0000
4340	1.0000	4.0000	209.0000
11921	1.0000	6.0000	358.0000
4330	1.0000	4.0000	213.0000
4410	1.0000	2.0000	108.0000
4450	1.0000	2.0000	69.0000
4470	7.0000	168.0000	10059.0000
12131	1.0000	2.0000	69.0000
12151	1.0000	1.0000	48.0000
4590	7.0000	165.0000	9885.0000
12421	7.0000	162.0000	9691.0000
4740	7.0000	161.0000	9618.0000
4960	7.0000	151.0000	9002.0000
12781	7.0000	146.0000	8708.0000
5040	7.0000	145.0000	8692.0000
17011	8.0000	176.0000	10523.0000
17081	6.0000	142.0000	8506.0000
1981	9.0000	197.0000	11806.0000
8931	7.0000	163.0000	9731.0000
8941	7.0000	163.0000	9725.0000
8971	7.0000	162.0000	9685.0000
9051	7.0000	160.0000	9600.0000
3080	7.0000	145.0000	8684.0000
9301	6.0000	144.0000	8597.0000
9311	6.0000	144.0000	8595.0000
3110	6.0000	143.0000	8550.0000
3130	6.0000	141.0000	8421.0000
14461	2.0000	33.0000	1925.0000
14471	2.0000	32.0000	1882.0000
14551	2.0000	27.0000	1592.0000
14781	1.0000	5.0000	257.0000
15621	5.0000	98.0000	5874.0000
6590	4.0000	76.0000	4521.0000
15671	4.0000	91.0000	5405.0000
15941	3.0000	63.0000	3738.0000
16381	1.0000	20.0000	1194.0000
16411	1.0000	19.0000	1100.0000
18931	3.0000	59.0000	3516.0000
19051	2.0000	26.0000	1558.0000
21111	7.0000	164.0000	9799.0000
21321	6.0000	135.0000	8077.0000
191	10.0000	230.0000	13768.0000
391	10.0000	223.0000	13338.0000
50	10.0000	222.0000	13275.0000
481	10.0000	222.0000	13289.0000
621	10.0000	221.0000	13214.0000
330	9.0000	207.0000	12392.0000
631	10.0000	221.0000	13207.0000
360	9.0000	207.0000	12388.0000
671	10.0000	220.0000	13200.0000
921	10.0000	219.0000	13106.0000
961	10.0000	218.0000	13071.0000
340	9.0000	207.0000	12389.0000
5671	6.0000	132.0000	7918.0000
11761	1.0000	19.0000	1101.0000
16881	9.0000	202.0000	12084.0000
1871	9.0000	198.0000	11859.0000
2061	9.0000	196.0000	11737.0000
750	8.0000	183.0000	10978.0000
2860	7.0000	165.0000	9882.0000
2111	9.0000	195.0000	11689.0000
760	8.0000	183.0000	10977.0000
2581	8.0000	190.0000	11390.0000
2681	8.0000	190.0000	11359.0000
770	8.0000	183.0000	10975.0000
2721	8.0000	190.0000	11343.0000
2751	8.0000	189.0000	11334.0000
780	8.0000	183.0000	10973.0000
2811	8.0000	188.0000	11274.0000
2831	8.0000	188.0000	11266.0000
1230	7.0000	163.0000	9723.0000
2851	8.0000	188.0000	11245.0000
2861	8.0000	188.0000	11240.0000
3111	8.0000	186.0000	11138.0000
3171	8.0000	186.0000	11102.0000
3541	8.0000	179.0000	10719.0000
3631	8.0000	178.0000	10629.0000
3731	8.0000	175.0000	10493.0000
3871	8.0000	174.0000	10399.0000
3901	8.0000	173.0000	10380.0000
1010	8.0000	173.0000	10338.0000
1090	8.0000	171.0000	10217.0000
1100	8.0000	171.0000	10214.0000
1130	8.0000	170.0000	10171.0000
1170	8.0000	169.0000	10088.0000
1690	6.0000	124.0000	7414.0000
4021	8.0000	173.0000	10325.0000
4201	8.0000	171.0000	10218.0000
4241	8.0000	170.0000	10191.0000
1140	8.0000	170.0000	10161.0000
4371	8.0000	169.0000	10089.0000
1180	7.0000	168.0000	10058.0000
4401	7.0000	168.0000	10048.0000
4671	7.0000	164.0000	9785.0000
4691	7.0000	163.0000	9769.0000
4721	7.0000	163.0000	9726.0000
4741	7.0000	162.0000	9719.0000
2850	7.0000	165.0000	9892.0000
2890	7.0000	164.0000	9803.0000
4821	7.0000	155.0000	9299.0000
4881	7.0000	154.0000	9182.0000
1470	6.0000	144.0000	8609.0000
5021	7.0000	149.0000	8899.0000
1410	7.0000	148.0000	8830.0000
5101	7.0000	148.0000	8831.0000
5221	7.0000	145.0000	8664.0000
5281	6.0000	144.0000	8602.0000
5591	6.0000	135.0000	8089.0000
5801	6.0000	124.0000	7438.0000
5821	6.0000	124.0000	7417.0000
5881	6.0000	122.0000	7313.0000
1910	5.0000	101.0000	6035.0000
5891	6.0000	122.0000	7296.0000
5941	6.0000	121.0000	7227.0000
6181	5.0000	115.0000	6844.0000
6231	5.0000	112.0000	6714.0000
6531	4.0000	88.0000	5277.0000
8861	7.0000	166.0000	9925.0000
9001	7.0000	162.0000	9663.0000
9091	7.0000	154.0000	9218.0000
9121	7.0000	150.0000	8996.0000
10451	3.0000	65.0000	3900.0000
10491	3.0000	63.0000	3729.0000
14401	2.0000	40.0000	2375.0000
15231	7.0000	147.0000	8782.0000
6480	4.0000	93.0000	5574.0000
18911	3.0000	60.0000	3569.0000
19061	2.0000	26.0000	1555.0000
19131	1.0000	7.0000	402.0000
181	10.0000	231.0000	13830.0000
251	10.0000	226.0000	13542.0000
311	10.0000	224.0000	13422.0000
371	10.0000	223.0000	13339.0000
240	9.0000	211.0000	12651.0000
991	10.0000	218.0000	13067.0000
250	9.0000	211.0000	12649.0000
1021	10.0000	218.0000	13041.0000
260	9.0000	211.0000	12640.0000
1331	9.0000	213.0000	12751.0000
270	9.0000	211.0000	12638.0000
1611	9.0000	208.0000	12423.0000
5621	6.0000	135.0000	8069.0000
6811	3.0000	70.0000	4180.0000
2160	3.0000	53.0000	3152.0000
2170	3.0000	52.0000	3098.0000
2360	2.0000	41.0000	2414.0000
6911	3.0000	66.0000	3959.0000
6941	3.0000	66.0000	3956.0000
6951	3.0000	66.0000	3949.0000
6961	3.0000	66.0000	3942.0000
6971	3.0000	66.0000	3938.0000
6981	3.0000	66.0000	3926.0000
2220	3.0000	49.0000	2920.0000
7751	2.0000	39.0000	2328.0000
7871	2.0000	35.0000	2074.0000
11421	1.0000	24.0000	1413.0000
11431	1.0000	24.0000	1409.0000
4160	1.0000	22.0000	1306.0000
11441	1.0000	24.0000	1408.0000
4180	1.0000	22.0000	1305.0000
4240	1.0000	16.0000	906.0000
4440	1.0000	2.0000	72.0000
4460	7.0000	168.0000	10072.0000
4480	7.0000	167.0000	10009.0000
4510	7.0000	166.0000	9919.0000
4690	7.0000	163.0000	9739.0000
11451	1.0000	24.0000	1408.0000
11461	1.0000	24.0000	1406.0000
4210	1.0000	18.0000	1065.0000
4520	7.0000	166.0000	9916.0000
5500	5.0000	98.0000	5862.0000
11471	1.0000	24.0000	1405.0000
11481	1.0000	24.0000	1404.0000
4220	1.0000	18.0000	1061.0000
4550	7.0000	166.0000	9906.0000
5510	5.0000	98.0000	5856.0000
11491	1.0000	24.0000	1404.0000
11511	1.0000	24.0000	1403.0000
4370	1.0000	3.0000	141.0000
4570	7.0000	165.0000	9896.0000
11531	1.0000	24.0000	1402.0000
4380	1.0000	3.0000	138.0000
4610	7.0000	165.0000	9877.0000
11541	1.0000	24.0000	1401.0000
4620	7.0000	165.0000	9871.0000
11551	1.0000	24.0000	1400.0000
4400	1.0000	2.0000	120.0000
4630	7.0000	165.0000	9869.0000
11561	1.0000	24.0000	1399.0000
4390	1.0000	3.0000	136.0000
4640	7.0000	165.0000	9867.0000
11571	1.0000	24.0000	1399.0000
12251	7.0000	167.0000	9998.0000
4680	7.0000	163.0000	9746.0000
4910	7.0000	153.0000	9176.0000
4970	7.0000	150.0000	8980.0000
5100	6.0000	141.0000	8439.0000
5110	6.0000	139.0000	8328.0000
5600	4.0000	74.0000	4419.0000
16671	10.0000	239.0000	14323.0000
16711	10.0000	239.0000	14289.0000
16981	8.0000	190.0000	11370.0000
6910	6.0000	129.0000	7713.0000
6970	5.0000	104.0000	6223.0000
17221	6.0000	121.0000	7249.0000
17401	5.0000	104.0000	6218.0000
1841	9.0000	199.0000	11921.0000
1971	9.0000	197.0000	11810.0000
2001	9.0000	197.0000	11802.0000
2131	9.0000	195.0000	11656.0000
2191	9.0000	194.0000	11619.0000
2641	8.0000	190.0000	11371.0000
3811	8.0000	175.0000	10459.0000
3921	8.0000	173.0000	10375.0000
4151	8.0000	171.0000	10243.0000
7361	2.0000	48.0000	2826.0000
15731	4.0000	77.0000	4613.0000
15891	3.0000	66.0000	3943.0000
15901	3.0000	66.0000	3923.0000
8851	7.0000	166.0000	9926.0000
9171	7.0000	148.0000	8854.0000
4070	2.0000	25.0000	1482.0000
9231	7.0000	146.0000	8717.0000
14381	2.0000	40.0000	2378.0000
14531	2.0000	28.0000	1638.0000
14571	2.0000	26.0000	1541.0000
15101	7.0000	156.0000	9309.0000
18821	4.0000	83.0000	4928.0000
19281	7.0000	158.0000	9447.0000
161	10.0000	232.0000	13872.0000
5571	6.0000	135.0000	8093.0000
11411	1.0000	24.0000	1422.0000
11731	1.0000	21.0000	1235.0000
4320	1.0000	4.0000	223.0000
16641	10.0000	240.0000	14393.0000
16781	10.0000	221.0000	13209.0000
16901	9.0000	198.0000	11871.0000
17761	3.0000	72.0000	4308.0000
7140	2.0000	41.0000	2455.0000
1771	9.0000	201.0000	12044.0000
1831	9.0000	200.0000	11952.0000
510	9.0000	197.0000	11775.0000
640	8.0000	189.0000	11307.0000
8731	7.0000	167.0000	10010.0000
8781	7.0000	166.0000	9958.0000
8791	7.0000	166.0000	9958.0000
14371	2.0000	41.0000	2459.0000
18801	4.0000	89.0000	5285.0000
19161	1.0000	4.0000	214.0000
19241	7.0000	159.0000	9488.0000
19271	7.0000	158.0000	9461.0000
20791	2.0000	29.0000	1697.0000
151	10.0000	232.0000	13875.0000
871	10.0000	220.0000	13167.0000
881	10.0000	220.0000	13157.0000
3711	8.0000	176.0000	10518.0000
5531	6.0000	137.0000	8177.0000
11331	2.0000	26.0000	1503.0000
11351	2.0000	25.0000	1480.0000
4350	1.0000	4.0000	203.0000
4360	1.0000	4.0000	188.0000
4780	7.0000	159.0000	9522.0000
4820	7.0000	158.0000	9425.0000
4830	7.0000	157.0000	9419.0000
4850	7.0000	157.0000	9394.0000
11361	2.0000	25.0000	1467.0000
4840	7.0000	157.0000	9412.0000
11401	1.0000	24.0000	1425.0000
11581	1.0000	24.0000	1384.0000
11601	1.0000	23.0000	1373.0000
11631	1.0000	23.0000	1340.0000
11641	1.0000	23.0000	1322.0000
4800	7.0000	158.0000	9445.0000
11671	1.0000	22.0000	1290.0000
11691	1.0000	22.0000	1275.0000
11711	1.0000	21.0000	1258.0000
12481	7.0000	159.0000	9508.0000
12521	7.0000	157.0000	9410.0000
13231	5.0000	118.0000	7070.0000
13531	5.0000	101.0000	6001.0000
5450	5.0000	100.0000	5996.0000
13541	5.0000	100.0000	5966.0000
5460	5.0000	100.0000	5953.0000
13561	5.0000	99.0000	5938.0000
5530	4.0000	96.0000	5732.0000
5550	4.0000	95.0000	5647.0000
5640	3.0000	71.0000	4242.0000
5850	3.0000	49.0000	2888.0000
16631	1.0000	1.0000	46.0000
1751	9.0000	201.0000	12059.0000
4931	7.0000	150.0000	8980.0000
8651	1.0000	4.0000	202.0000
10141	4.0000	91.0000	5429.0000
14361	2.0000	42.0000	2471.0000
15391	6.0000	137.0000	8210.0000
18791	4.0000	89.0000	5331.0000
141	10.0000	232.0000	13877.0000
451	10.0000	222.0000	13303.0000
130	9.0000	216.0000	12920.0000
180	9.0000	214.0000	12830.0000
1221	9.0000	214.0000	12822.0000
5481	6.0000	138.0000	8236.0000
5511	6.0000	137.0000	8182.0000
5871	6.0000	123.0000	7339.0000
6041	5.0000	119.0000	7122.0000
6301	5.0000	103.0000	6156.0000
6521	4.0000	88.0000	5279.0000
11271	2.0000	27.0000	1599.0000
16601	1.0000	2.0000	120.0000
16961	9.0000	194.0000	11633.0000
16971	8.0000	190.0000	11385.0000
16991	8.0000	183.0000	10942.0000
17041	7.0000	168.0000	10061.0000
6850	7.0000	168.0000	10046.0000
17101	6.0000	141.0000	8439.0000
17561	4.0000	96.0000	5745.0000
1731	9.0000	204.0000	12229.0000
8561	1.0000	6.0000	356.0000
8901	7.0000	163.0000	9775.0000
8991	7.0000	162.0000	9672.0000
14351	2.0000	42.0000	2491.0000
14431	2.0000	34.0000	2012.0000
14721	1.0000	12.0000	673.0000
6640	3.0000	55.0000	3257.0000
6660	3.0000	54.0000	3223.0000
14861	1.0000	3.0000	143.0000
6650	3.0000	55.0000	3244.0000
14871	1.0000	2.0000	98.0000
14921	7.0000	168.0000	10042.0000
6170	7.0000	167.0000	9977.0000
15551	5.0000	115.0000	6896.0000
6500	4.0000	89.0000	5340.0000
6570	4.0000	79.0000	4707.0000
6600	3.0000	72.0000	4288.0000
15811	3.0000	71.0000	4230.0000
18671	5.0000	101.0000	6014.0000
18681	5.0000	100.0000	5941.0000
18691	5.0000	99.0000	5939.0000
18921	3.0000	59.0000	3523.0000
131	10.0000	232.0000	13878.0000
2071	9.0000	196.0000	11733.0000
2881	8.0000	188.0000	11221.0000
3791	8.0000	175.0000	10470.0000
4521	7.0000	167.0000	9963.0000
1210	7.0000	166.0000	9953.0000
5471	6.0000	138.0000	8237.0000
5661	6.0000	133.0000	7970.0000
1600	6.0000	133.0000	7921.0000
5701	6.0000	129.0000	7740.0000
5761	6.0000	125.0000	7460.0000
11221	2.0000	30.0000	1774.0000
11301	2.0000	26.0000	1543.0000
11381	2.0000	25.0000	1458.0000
4120	1.0000	23.0000	1346.0000
4150	1.0000	22.0000	1317.0000
16571	1.0000	4.0000	183.0000
16751	10.0000	235.0000	14046.0000
1691	9.0000	205.0000	12264.0000
1861	9.0000	198.0000	11879.0000
610	8.0000	191.0000	11445.0000
6260	7.0000	157.0000	9381.0000
6630	3.0000	58.0000	3476.0000
1911	9.0000	198.0000	11840.0000
1961	9.0000	197.0000	11811.0000
600	8.0000	191.0000	11451.0000
2601	8.0000	190.0000	11383.0000
8091	2.0000	28.0000	1646.0000
2620	1.0000	22.0000	1287.0000
2760	1.0000	8.0000	443.0000
5560	4.0000	94.0000	5604.0000
8681	1.0000	2.0000	99.0000
8411	1.0000	14.0000	839.0000
8451	1.0000	13.0000	755.0000
8551	1.0000	6.0000	356.0000
8581	1.0000	5.0000	273.0000
9461	6.0000	137.0000	8208.0000
14271	2.0000	47.0000	2800.0000
14791	1.0000	5.0000	249.0000
6110	1.0000	4.0000	235.0000
6120	1.0000	4.0000	199.0000
6140	1.0000	4.0000	191.0000
14971	7.0000	164.0000	9828.0000
18661	5.0000	101.0000	6049.0000
18701	5.0000	99.0000	5908.0000
18721	5.0000	97.0000	5796.0000
18861	4.0000	78.0000	4676.0000
18881	4.0000	74.0000	4431.0000
18891	4.0000	74.0000	4399.0000
18951	2.0000	48.0000	2841.0000
121	10.0000	232.0000	13887.0000
171	10.0000	231.0000	13836.0000
10	10.0000	224.0000	13407.0000
150	9.0000	216.0000	12910.0000
170	9.0000	215.0000	12876.0000
670	8.0000	189.0000	11282.0000
2250	2.0000	47.0000	2797.0000
2300	2.0000	43.0000	2546.0000
201	10.0000	229.0000	13739.0000
20	10.0000	223.0000	13334.0000
220	9.0000	213.0000	12724.0000
430	9.0000	200.0000	11972.0000
480	9.0000	197.0000	11809.0000
650	8.0000	189.0000	11302.0000
2330	2.0000	41.0000	2434.0000
211	10.0000	228.0000	13680.0000
261	10.0000	226.0000	13528.0000
321	10.0000	224.0000	13411.0000
351	10.0000	223.0000	13345.0000
90	10.0000	218.0000	13068.0000
1321	9.0000	213.0000	12766.0000
2801	8.0000	188.0000	11279.0000
1750	5.0000	120.0000	7155.0000
2230	3.0000	49.0000	2890.0000
2320	2.0000	42.0000	2501.0000
2420	2.0000	35.0000	2049.0000
5991	5.0000	120.0000	7143.0000
7081	3.0000	60.0000	3583.0000
7111	3.0000	56.0000	3342.0000
2140	3.0000	53.0000	3162.0000
7581	2.0000	44.0000	2593.0000
2290	2.0000	44.0000	2585.0000
2350	2.0000	41.0000	2426.0000
7711	2.0000	40.0000	2360.0000
2390	2.0000	40.0000	2356.0000
8921	7.0000	163.0000	9733.0000
2910	7.0000	162.0000	9714.0000
9031	7.0000	161.0000	9616.0000
5451	6.0000	139.0000	8306.0000
5611	6.0000	135.0000	8080.0000
5651	6.0000	134.0000	8000.0000
1870	5.0000	108.0000	6474.0000
5831	6.0000	124.0000	7417.0000
5841	6.0000	124.0000	7416.0000
6161	5.0000	115.0000	6869.0000
6171	5.0000	115.0000	6848.0000
6571	4.0000	84.0000	5002.0000
11191	2.0000	31.0000	1847.0000
11201	2.0000	31.0000	1818.0000
4100	1.0000	24.0000	1414.0000
4140	1.0000	22.0000	1320.0000
4490	7.0000	167.0000	9962.0000
11371	2.0000	25.0000	1461.0000
4130	1.0000	23.0000	1323.0000
4300	1.0000	5.0000	245.0000
11591	1.0000	23.0000	1375.0000
5030	7.0000	146.0000	8738.0000
5290	5.0000	116.0000	6911.0000
11611	1.0000	23.0000	1364.0000
6090	1.0000	6.0000	302.0000
11621	1.0000	23.0000	1353.0000
4420	1.0000	2.0000	105.0000
11721	1.0000	21.0000	1247.0000
5300	5.0000	116.0000	6905.0000
5330	5.0000	115.0000	6870.0000
5520	5.0000	98.0000	5856.0000
5880	2.0000	47.0000	2815.0000
11741	1.0000	21.0000	1228.0000
4500	7.0000	166.0000	9959.0000
11931	1.0000	5.0000	278.0000
4280	1.0000	5.0000	267.0000
12371	7.0000	163.0000	9723.0000
4870	7.0000	156.0000	9327.0000
4880	7.0000	156.0000	9307.0000
4900	7.0000	155.0000	9249.0000
5000	7.0000	148.0000	8866.0000
5830	3.0000	50.0000	2969.0000
6010	1.0000	20.0000	1189.0000
12561	7.0000	154.0000	9232.0000
13081	6.0000	124.0000	7405.0000
13281	5.0000	118.0000	7032.0000
13341	5.0000	114.0000	6839.0000
5580	4.0000	93.0000	5547.0000
13511	5.0000	102.0000	6068.0000
13671	4.0000	92.0000	5500.0000
13791	4.0000	77.0000	4567.0000
5690	3.0000	65.0000	3882.0000
14281	2.0000	46.0000	2712.0000
5900	2.0000	46.0000	2707.0000
5990	1.0000	24.0000	1418.0000
14291	2.0000	46.0000	2706.0000
6100	1.0000	5.0000	258.0000
14541	2.0000	27.0000	1604.0000
14561	2.0000	27.0000	1585.0000
6000	1.0000	24.0000	1416.0000
14601	1.0000	24.0000	1388.0000
14641	1.0000	20.0000	1175.0000
14761	1.0000	5.0000	300.0000
14771	1.0000	5.0000	267.0000
16561	1.0000	4.0000	192.0000
16721	10.0000	237.0000	14196.0000
16761	10.0000	226.0000	13512.0000
16771	10.0000	223.0000	13346.0000
16791	10.0000	220.0000	13197.0000
16821	9.0000	213.0000	12723.0000
16951	9.0000	195.0000	11641.0000
6940	5.0000	112.0000	6679.0000
17511	5.0000	98.0000	5833.0000
17521	5.0000	97.0000	5817.0000
1671	9.0000	205.0000	12277.0000
2201	9.0000	194.0000	11613.0000
2271	9.0000	193.0000	11570.0000
2441	8.0000	192.0000	11489.0000
2471	8.0000	192.0000	11475.0000
2561	8.0000	190.0000	11399.0000
2621	8.0000	190.0000	11375.0000
660	8.0000	189.0000	11284.0000
1430	7.0000	147.0000	8801.0000
4581	7.0000	165.0000	9886.0000
6081	5.0000	118.0000	7025.0000
2010	4.0000	75.0000	4467.0000
2070	3.0000	63.0000	3742.0000
11061	2.0000	41.0000	2448.0000
11241	2.0000	28.0000	1635.0000
14171	3.0000	51.0000	3004.0000
5840	3.0000	50.0000	2962.0000
14511	2.0000	29.0000	1695.0000
7310	2.0000	33.0000	1965.0000
7320	2.0000	33.0000	1928.0000
8361	1.0000	17.0000	988.0000
8381	1.0000	16.0000	952.0000
8831	7.0000	166.0000	9931.0000
14221	3.0000	49.0000	2937.0000
14341	2.0000	43.0000	2561.0000
14581	2.0000	26.0000	1534.0000
18611	5.0000	114.0000	6808.0000
19001	2.0000	41.0000	2410.0000
7300	2.0000	40.0000	2393.0000
111	15.0000	339.0000	20325.0000
5381	6.0000	140.0000	8392.0000
6621	4.0000	77.0000	4591.0000
2030	3.0000	72.0000	4313.0000
11181	2.0000	31.0000	1849.0000
11261	2.0000	27.0000	1606.0000
16551	1.0000	4.0000	198.0000
21861	3.0000	64.0000	3820.0000
21891	3.0000	62.0000	3701.0000
1531	9.0000	209.0000	12487.0000
1591	9.0000	208.0000	12441.0000
2161	9.0000	195.0000	11643.0000
3281	8.0000	185.0000	11048.0000
3841	8.0000	174.0000	10435.0000
8341	1.0000	17.0000	1017.0000
9341	6.0000	142.0000	8471.0000
9411	6.0000	140.0000	8390.0000
14191	3.0000	50.0000	2962.0000
14211	3.0000	49.0000	2939.0000
5960	2.0000	37.0000	2176.0000
18581	6.0000	121.0000	7226.0000
19251	7.0000	159.0000	9481.0000
20451	3.0000	64.0000	3834.0000
20541	3.0000	57.0000	3374.0000
101	15.0000	339.0000	20338.0000
5371	6.0000	140.0000	8399.0000
11131	2.0000	36.0000	2102.0000
12771	7.0000	146.0000	8727.0000
12901	6.0000	138.0000	8232.0000
16531	1.0000	8.0000	472.0000
21811	3.0000	70.0000	4168.0000
21821	3.0000	69.0000	4113.0000
21871	3.0000	63.0000	3748.0000
21881	3.0000	63.0000	3744.0000
1521	9.0000	209.0000	12502.0000
1561	9.0000	208.0000	12466.0000
840	8.0000	181.0000	10836.0000
860	8.0000	180.0000	10761.0000
1651	9.0000	206.0000	12346.0000
940	8.0000	175.0000	10475.0000
1721	9.0000	205.0000	12255.0000
1811	9.0000	200.0000	11984.0000
3511	8.0000	181.0000	10830.0000
3561	8.0000	178.0000	10674.0000
3721	8.0000	176.0000	10515.0000
8301	1.0000	19.0000	1120.0000
8351	1.0000	17.0000	1006.0000
8721	7.0000	168.0000	10037.0000
13121	6.0000	122.0000	7298.0000
14121	3.0000	51.0000	3044.0000
18571	6.0000	121.0000	7230.0000
18591	5.0000	118.0000	7033.0000
18601	5.0000	116.0000	6928.0000
18641	5.0000	102.0000	6115.0000
18711	5.0000	98.0000	5870.0000
18751	5.0000	97.0000	5766.0000
18771	4.0000	96.0000	5713.0000
18811	4.0000	85.0000	5081.0000
18851	4.0000	79.0000	4716.0000
18871	4.0000	76.0000	4514.0000
91	15.0000	340.0000	20380.0000
5321	6.0000	142.0000	8493.0000
5391	6.0000	140.0000	8384.0000
11111	2.0000	37.0000	2185.0000
13721	4.0000	83.0000	4960.0000
5590	4.0000	76.0000	4540.0000
13811	4.0000	73.0000	4330.0000
5740	3.0000	53.0000	3163.0000
16481	1.0000	13.0000	746.0000
17201	6.0000	125.0000	7481.0000
21771	4.0000	74.0000	4387.0000
21781	4.0000	73.0000	4379.0000
21791	4.0000	73.0000	4371.0000
21801	3.0000	70.0000	4182.0000
1491	9.0000	209.0000	12534.0000
2401	8.0000	192.0000	11517.0000
4791	7.0000	159.0000	9519.0000
6741	4.0000	73.0000	4375.0000
2040	3.0000	71.0000	4250.0000
7861	2.0000	35.0000	2079.0000
2460	2.0000	28.0000	1657.0000
8031	2.0000	29.0000	1714.0000
2470	2.0000	28.0000	1655.0000
12301	7.0000	166.0000	9931.0000
4530	7.0000	166.0000	9916.0000
7730	2.0000	29.0000	1715.0000
15841	3.0000	69.0000	4115.0000
8281	1.0000	20.0000	1186.0000
8771	7.0000	167.0000	9965.0000
14031	3.0000	57.0000	3399.0000
14061	3.0000	53.0000	3173.0000
5750	3.0000	53.0000	3161.0000
14151	3.0000	51.0000	3015.0000
14181	3.0000	50.0000	2990.0000
14201	3.0000	50.0000	2944.0000
14251	2.0000	48.0000	2824.0000
5870	2.0000	47.0000	2816.0000
5890	2.0000	47.0000	2806.0000
16661	10.0000	239.0000	14325.0000
18561	6.0000	121.0000	7237.0000
21561	4.0000	96.0000	5727.0000
81	15.0000	340.0000	20386.0000
5261	6.0000	144.0000	8623.0000
6461	4.0000	92.0000	5518.0000
6471	4.0000	92.0000	5466.0000
7121	3.0000	56.0000	3330.0000
2100	3.0000	54.0000	3214.0000
2130	3.0000	53.0000	3165.0000
2190	3.0000	52.0000	3071.0000
2340	2.0000	41.0000	2431.0000
3310	6.0000	122.0000	7315.0000
7161	3.0000	54.0000	3211.0000
10841	3.0000	49.0000	2882.0000
3970	2.0000	45.0000	2698.0000
11071	2.0000	41.0000	2441.0000
11751	1.0000	19.0000	1125.0000
6720	2.0000	41.0000	2443.0000
12341	7.0000	165.0000	9891.0000
12791	7.0000	145.0000	8686.0000
5050	6.0000	143.0000	8573.0000
11101	2.0000	38.0000	2260.0000
11291	2.0000	27.0000	1575.0000
15351	6.0000	141.0000	8403.0000
16471	1.0000	15.0000	859.0000
16611	1.0000	2.0000	81.0000
16681	10.0000	239.0000	14310.0000
16801	10.0000	217.0000	12995.0000
16891	9.0000	199.0000	11898.0000
21751	4.0000	75.0000	4467.0000
21921	3.0000	56.0000	3342.0000
22091	1.0000	11.0000	616.0000
1481	9.0000	210.0000	12579.0000
8181	2.0000	25.0000	1481.0000
8741	7.0000	167.0000	9992.0000
3340	6.0000	122.0000	7291.0000
14011	3.0000	58.0000	3429.0000
14051	3.0000	56.0000	3332.0000
5710	3.0000	55.0000	3297.0000
5760	3.0000	53.0000	3153.0000
5770	3.0000	52.0000	3120.0000
5780	3.0000	52.0000	3075.0000
6460	4.0000	94.0000	5603.0000
14111	3.0000	52.0000	3065.0000
14161	3.0000	51.0000	3007.0000
6470	4.0000	94.0000	5598.0000
6490	4.0000	93.0000	5545.0000
6540	4.0000	84.0000	4984.0000
6930	6.0000	127.0000	7583.0000
15701	4.0000	83.0000	4926.0000
6550	4.0000	82.0000	4898.0000
6560	4.0000	82.0000	4891.0000
15721	4.0000	80.0000	4772.0000
17131	6.0000	138.0000	8262.0000
17371	5.0000	110.0000	6548.0000
18521	6.0000	131.0000	7849.0000
18541	6.0000	126.0000	7552.0000
71	15.0000	340.0000	20389.0000
5211	7.0000	145.0000	8685.0000
5241	6.0000	144.0000	8640.0000
10971	2.0000	45.0000	2699.0000
16291	1.0000	24.0000	1383.0000
16451	1.0000	18.0000	1041.0000
16521	1.0000	9.0000	527.0000
16581	1.0000	3.0000	177.0000
16931	9.0000	197.0000	11797.0000
21661	4.0000	83.0000	4930.0000
21701	4.0000	80.0000	4772.0000
1461	9.0000	211.0000	12606.0000
2731	8.0000	189.0000	11338.0000
